Country,Year,Production (tonnes),Exports (tonnes),Domestic_consumption (tonnes),Gross_opening_stocks (tonnes),imports (tonnes),Re_exports (US dollar per kg),Price_grower (US dollar per kg),Price_retail (US dollar per kg),Consumption (tonnes),Country_code,Latitude,Longitude,Country_type,Continent
Tanzania,2013,48656.112,56087.68681,4408.02,3099,0,0,0,0,0,TZ,-6.369028,34.888822,producer,Africa
Tanzania,2014,45160.11,43077.41621,4603.02,2337,0,0,0,0,0,TZ,-6.369028,34.888822,producer,Africa
Tanzania,2015,55810.32,42534.74778,5523,2230.98,0,0,0,0,0,TZ,-6.369028,34.888822,producer,Africa
Tanzania,2016,50765.514,54287.85921,5478,2809.98,0,0,0,0,0,TZ,-6.369028,34.888822,producer,Africa
Tanzania,2017,47004.204,39844.75919,5500.02,1500,0,0,0,0,0,TZ,-6.369028,34.888822,producer,Africa
Tanzania,2018,70491.558,51360.24819,5520,1500,0,0,0,0,0,TZ,-6.369028,34.888822,producer,Africa
Tanzania,2019,55583.55,64152.85722,5700,1500,0,0,0,0,0,TZ,-6.369028,34.888822,producer,Africa
Zambia,1990,1361.16,1461.6,90,60,0,0,1.98,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1991,1748.28,1751.88,90,0,0,0,1.55,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1992,1758.42,1830.84,85.92,60,0,0,0.77,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1993,1596.36,1384.32,60,0,0,0,1.2,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1994,1287.3,1437.24,90,0,0,0,1.95,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1995,1579.98,1244.52,36,0,0,0,1.53,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1996,1981.5,2149.44,60,0,0,0,1.8,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1997,2307.72,2333.4,36,0,0,0,2.69,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1998,3701.16,1998.48,36,0,0,0,2.88,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,1999,3523.5,3071.04,36,0,0,0,2.64,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2000,5602.44,3873.12,36,0,0,0,2.03,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2001,5980.32,6896.7,36,0,0,0,1.45,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2002,7135.62,5966.76,36,0,0,0,1.32,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2003,6019.98,7780.38,36,0,0,0,1.17,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2004,6622.62,6225.3,36,0,0,0,1.42,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2005,6176.16,6348.145998,36,0,0,0,1.92,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2006,3364.176,4676.767998,36,0,0,0,2.21,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2007,3688.422,3220.92,60,0,0,0,2.35,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2008,2081.802,2909.140002,60,0,0,0,2.79,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2009,1693.02,1952.860002,0,0,0,0,2.57,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2010,790.698,1072.279998,0,0,0,0,2.65,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2011,671.334,540.18,0,0,0,0,1.87,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2012,322.17,424.543608,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2013,645.162,615.293382,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2014,156.666,314.651244,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2015,221.34,176.373012,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2016,799.086,587.467164,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2017,1116.936,754.138884,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2018,2056.95,1570.13928,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Zambia,2019,872.568,1636.607088,0,0,0,0,0,0,0,ZM,-13.133897,27.849332,producer,Africa
Cameroon,1990,100949.04,156675.54,4998,80640,0,0,0.71,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1991,103556.88,105130.74,4999.98,65160,0,0,0.62,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1992,15622.56,98751.06,4999.98,59460,0,0,0.63,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1993,40974.78,42271.8,6000,14438.46,0,0,0.51,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1994,24333.42,32753.34,6000,11891.88,0,0,1.95,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1995,39602.4,24436.14,6000,7200,0,0,1.88,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1996,85931.34,33812.94,6000,10500,0,0,1.78,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1997,53336.52,82081.8,6000,7889.04,0,0,0.96,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1998,66836.4,44743.08,6000,7999.98,0,0,1.47,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,1999,82189.44,69242.82,6000,7200,0,0,1.95,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2000,66788.58,72297.84,4500,7050,0,0,0.73,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2001,41140.62,67509.54,4140,649.98,0,0,0.42,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2002,48047.7,38381.28,4140,660,0,0,0.54,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2003,54016.92,48860.46,4140,660,0,0,0.78,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2004,43642.92,44059.5,4140,660,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2005,52182.942,42263.724,4140,660,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2006,49089.984,44347.135,4140,1980,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2007,47718.276,43237.245,4140,2406.96,0,0,1.77,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2008,43494.024,31620.958,4140,540,0,0,1.74,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2009,54136.878,37065.422,4140,7500,0,0,1.46,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2010,31628.082,47630.74,4099.98,8205,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2011,40159.47,29416.984,4201.02,1582.5,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2012,22261.182,37308.768,4303.98,2824.56,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2013,24229.866,16316.953,4408.98,1322.58,0,0,1.83,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2014,28986.306,22502.032,4519.02,1200,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2015,23450.274,23408.563,4560,1800,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2016,17512.566,16867.738,4620,2100,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2017,22173.174,14701.027,4680,1800,0,0,0,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2018,18575.442,17244.915,4680,600,0,0,1.56,0,0,CM,7.369722,12.354722,producer,Africa
Cameroon,2019,16092.54,14994.14399,4620,900,0,0,1.56,0,0,CM,7.369722,12.354722,producer,Africa
Central African Republic,1990,10516.44,11801.88,1680,3300,0,0,0.81,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1991,7486.86,8457,1680,3540,0,0,0.81,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1992,8030.7,5998.5,1680,3840,0,0,0.75,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1993,9934.44,8231.82,1500,840,0,0,0.53,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1994,14970.72,8200.56,900,499.98,0,0,0.72,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1995,6483.9,13892.52,600,499.98,0,0,1.26,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1996,12469.86,5899.68,600,540,0,0,0.99,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1997,6861.24,12166.68,600,353.16,0,0,0.85,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1998,12874.92,6139.2,1140,210.12,0,0,0.83,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,1999,14440.92,11693.04,1260,300,0,0,0.66,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2000,6798.78,12168.96,180,2216.52,0,0,0.4,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2001,4090.32,5658.96,180,2579.28,0,0,0.29,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2002,5525.64,5726.1,227.22,474,0,0,0.26,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2003,2563.8,2389.8,227.22,3499.98,0,0,0.4,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2004,1722.9,3835.2,180,1740,0,0,0.44,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2005,1389.834,2793.672762,180,780,0,0,0,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2006,6810.222,991.06152,180,780,0,0,0,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2007,2608.02,7316.380002,199.98,300,0,0,1,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2008,3576.96,1957.98,300,499.98,0,0,1.01,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2009,6726.54,3694.92,499.98,199.98,0,0,0.96,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2010,4707.72,5711.64,600,1131,0,0,1.13,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2011,5479.5,4676.58,799.98,0,0,0,1.6,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2012,1373.4,4661.52,1000.02,18,0,0,1.52,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2013,5406.24,60,1200,331.38,0,0,0,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2014,3756.84,4501.62,1200,36,0,0,0,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2015,6001.08,2592.84,1200,0,0,0,0.88,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2016,2203.602,4801.08,1200,0,0,0,0.68,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2017,3594.84,1086.760002,1200,0,0,0,0,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2018,2228.1,2311.68,1200,0,0,0,0,0,0,CF,6.611111,20.939444,producer,Africa
Central African Republic,2019,3308.298,1156.399998,1200,0,0,0,0,0,0,CF,6.611111,20.939444,producer,Africa
Colombia,1990,863760,836632.2,74100,223247.82,0,0,1.53,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1991,1078823.82,755951.1,76140,280164.6,0,0,1.48,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1992,896812.68,993862.2,78180,354836.46,0,0,1.2,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1993,685345.32,814101.72,80340,301721.28,0,0,1.11,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1994,777840,706085.34,82500,145650.48,0,0,1.9,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1995,776281.08,588851.82,81540,280442.28,0,0,2.2,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1996,646731,635305.86,80580,328109.7,0,0,2.06,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1997,727349.76,655131.78,79680,223696.92,0,0,2.94,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1998,652077.72,675595.74,78720,216679.38,0,0,2.25,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,1999,570734.754,599718.6001,77820,172511.46,0,0,1.9,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2000,631161.12,550599.6546,76920,123279.96,0,0,1.65,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2001,717016.98,596617.8001,76020,111307.86,0,0,1.28,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2002,702722.4,616405.5,75120,114778.38,0,0,1.16,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2003,663157.44,614663.52,74220,113685.6,0,0,1.07,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2004,685731.36,611658.9,73380,93373.62,0,0,1.34,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2005,717137.982,652274.8182,72540,72933.6,0,0,1.97,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2006,729851.556,656691.2076,71677.98,91357.56,0,0,1.98,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2007,750905.844,678025.2414,76855.38,92318.34,0,0,2.21,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2008,519857.418,665110.212,77430,81255,0,0,2.52,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2009,485855.166,473635.6077,76468.74,43852.8,0,0,3.06,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2010,511359.564,469298.0702,78661.44,59949.78,0,0,3.98,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2011,459200.016,464017.5152,86103.9,59600.7,0,0,5.28,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2012,595616.67,430212.1975,90854.52,63225.96,0,0,3.67,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2013,727444.212,580194.442,97021.2,75983.28,0,0,2.51,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2014,800000.61,657264.5016,99927.06,82761.96,0,0,3.52,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2015,840526.884,762983.0802,103222.38,57859.86,0,0,2.63,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2016,878063.358,769883.4438,104186.484,71770.38,0,0,2.72,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2017,829444.35,779075.745,107596.26,55625.28,0,0,2.77,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2018,831957.72,768478.3572,107484.6,58680,0,0,2.5,0,0,CO,4.570868,-74.297333,producer,South America
Colombia,2019,846007.092,820333.536,121486.44,24960,0,0,2.4,0,0,CO,4.570868,-74.297333,producer,South America
Costa Rica,1990,153713.1,135938.64,22500,20580,0,0,1.29,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1991,165577.14,143978.4,22500,7200,0,0,1.16,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1992,179878.44,145880.4001,22500,13760.7,0,0,1.1,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1993,141525.18,141835.2,22500,11400,0,0,1.2,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1994,148916.52,126298.08,22500,6000,0,0,1.79,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1995,170615.76,124020.66,22500,18540,0,0,1.95,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1996,133314.9,145808.04,22500,17820,0,0,2.05,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1997,156996,125954.34,22500,4740,0,0,2.17,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1998,146707.2,122673.4801,22500,9780,0,0,2.04,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,1999,149119.8,131694.6602,22500,8460,0,0,1.75,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2000,145112.16,117898.8025,22500,16020,0,0,1.53,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2001,134802,121097.82,22500,12000,0,0,1.03,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2002,122604.78,107042.0401,22500,11460,0,0,1.03,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2003,113185.92,102108.72,22500,10980,0,0,1.17,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2004,112550.394,85436.40006,22500,11340,0,0,1.43,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2005,99151.728,88820.1591,22500,10800,0,0,1.84,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2006,102364.386,78622.16454,22500,8400,0,0,1.97,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2007,107828.238,81831.00936,22500,6000,0,0,2.17,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2008,89995.08,86404.96554,16071.54,7200,0,0,2.34,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2009,88604.856,74138.70924,17726.46,3071.16,0,0,2.36,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2010,96821.976,71998.95702,24433.26,3734.22,0,0,3.08,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2011,109853.73,74583.5961,22853.28,3553.38,0,0,3.97,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2012,109361.436,82420.02984,25385.82,7513.32,0,0,3.54,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2013,93124.566,80637.09522,20103.6,8683.2,0,0,2.75,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2014,88503.672,72535.10988,22844.52,7510.38,0,0,2.88,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2015,86410.344,67691.41926,26929.26,4492.8,0,0,3.22,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2016,82313.778,60415.70124,19767.42,4289.46,0,0,2.85,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2017,93640.818,59229.27848,21200.04,6440.58,0,0,3.04,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2018,85599.408,72476.77776,21900,7080,0,0,0,0,0,CR,9.748917,-83.753428,producer,North America
Costa Rica,2019,88305.792,62348.66166,21120,5280,0,0,0,0,0,CR,9.748917,-83.753428,producer,North America
Côte d'Ivoire,1990,176421.78,256971.96,3000,287760,0,0,0.74,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1991,247757.7,228284.0401,3000,201120,0,0,0.71,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1992,134732.16,272782.08,3000,214440,0,0,0.7,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1993,137604.42,241986.4201,3000,39300,0,0,0.61,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1994,180386.64,146639.58,3000,11000.1,0,0,0.66,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1995,151911.84,149636.76,3000,53220,0,0,1.31,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1996,291515.52,165036.1799,3000,28140,0,0,1.27,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1997,249840.24,282778.9201,3000,82350,0,0,0.87,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1998,119492.82,261917.2801,3000,26250,0,0,0.88,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,1999,379226.328,144360.6,3000,6900,0,0,0.86,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2000,290735.16,366576.828,19000.02,33098.94,0,0,0.53,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2001,215766.96,245671.32,19000.02,48644.1,0,0,0,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2002,180578.4,195192.9001,19000.02,42121.2,0,0,0.2,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2003,178875.12,158798.9401,19000.02,47196.42,0,0,0.39,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2004,128135.988,154364.0399,19000.02,50812.02,0,0,0.33,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2005,125942.682,105230.9553,19000.02,44464.32,0,0,0.25,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2006,170876.424,105064.1963,19000.02,42938.4,0,0,0.62,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2007,80288.67,131736.0909,19020,73715.16,0,0,0.72,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2008,151579.578,89414.1285,19020,35053.86,0,0,1.14,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2009,119321.964,108391.543,19020,70664.7,0,0,0.83,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2010,50203.44,114723.2066,19020,49199.76,0,0,0.5,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2011,132980.514,46334.53,19020,22882.56,0,0,0.63,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2012,119630.202,102705.937,19020,38227.74,0,0,1.02,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2013,155866.038,117724.246,19020,34510.8,0,0,1.26,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2014,103682.598,89349.069,19020,69207.18,0,0,1.26,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2015,77345.07,85102.51002,19020,74206.56,0,0,1.1,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2016,67044.27,85922.616,19020,39927.72,0,0,1.16,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2017,97430.922,51277.23499,19020,30000,0,0,1.29,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2018,130519.398,91347.45402,19020,36000,0,0,1.37,0,0,CI,7.539989,-5.54708,producer,Africa
Côte d'Ivoire,2019,115751.832,126255.4296,19020,21000,0,0,0,0,0,CI,7.539989,-5.54708,producer,Africa
Democratic Republic of Congo,1990,94817.76,110318.16,12000,6960,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,1991,73794.12,85077.42,12000,1020,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,1992,70809.42,57253.74,12000,1260,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,1993,58815.66,55170.36,12000,360,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,1994,77868.3,45660.6,12000,4860,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,1995,65889.3,63083.4,12000,6060,0,0,1.13,0,0,,,,producer,Unknown
Democratic Republic of Congo,1996,47674.62,52893.66,12000,5074.2,0,0,1.5,0,0,,,,producer,Unknown
Democratic Republic of Congo,1997,48673.02,32655.18,12000,5239.02,0,0,1.87,0,0,,,,producer,Unknown
Democratic Republic of Congo,1998,44284.98,38422.14,12000,5870.82,0,0,1.39,0,0,,,,producer,Unknown
Democratic Republic of Congo,1999,28629.24,29226.72,12000,5618.16,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2000,21752.1,16879.68,12000,1086.78,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2001,25391.04,7983.24,12000,1758.36,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2002,20272.38,10753.26,12000,5277.6,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2003,27063.6,12712.14,12000,1874.46,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2004,21585.24,15155.16,12000,547.44,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2005,20171.88,9451.8,12000,0,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2006,22651.362,8285.629998,12000,0,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2007,24955.722,11999.263,12000,0,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2008,25317.498,12192.217,12000,0,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2009,20750.232,9660.103998,12000,2940,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2010,18309.45,9726.576,12000,1920,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2011,21392.292,7899.904002,12000,302.64,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2012,20042.718,8783.035998,12000,240,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2013,20825.22,8407.519998,12000,240,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2014,20092.26,9034.62,12000,180,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2015,22236.738,7697.1,12000,180,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2016,16763.262,10257.32,12000,180,0,0,0,0,0,,,,producer,Unknown
Democratic Republic of Congo,2017,22902.078,5317.139448,12000,180,0,0,1.37,0,0,,,,producer,Unknown
Democratic Republic of Congo,2018,23828.562,11279.98,12000,180,0,0,1.37,0,0,,,,producer,Unknown
Democratic Republic of Congo,2019,23436.084,12271.64443,11880,180,0,0,1.37,0,0,,,,producer,Unknown
El Salvador,1990,147891.84,150592.38,10800,14700,0,0,1.11,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1991,131861.52,128892.6,10800,30738,0,0,0.98,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1992,180078.06,127205.52,13800,21265.8,0,0,0.68,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1993,142708.92,176824.26,13800,8086.8,0,0,0.78,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1994,137608.08,125577.3,13800,11995.2,0,0,2.19,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1995,155110.74,108449.88,16200,36207.96,0,0,2.22,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1996,152014.08,138848.82,13800,39782.64,0,0,1.65,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1997,130488.54,166327.56,11500.02,7744.08,0,0,2.76,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1998,123277.68,101054.82,11500.02,13633.92,0,0,1.87,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,1999,155888.694,113388.9,9198,16711.8,0,0,1.25,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2000,102266.988,152194.3656,8640,13974,0,0,0.98,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2001,101637.96,91974.84,9198,7548,0,0,0.39,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2002,81682.56,91985.94006,9198,11154,0,0,0.48,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2003,82805.82,78241.8,9198,9042,0,0,0.57,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2004,71812.38,79651.98,10350,7656,0,0,0.87,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2005,79115.22,76792.8375,13446,7740,0,0,1.48,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2006,74019.66,77568.87648,15228,6654,0,0,1.49,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2007,90299.466,72621.52284,15030,3240,0,0,1.66,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2008,87013.584,86292.63354,14658,912,0,0,1.9,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2009,64477.782,78552.02118,16098,948,0,0,1.75,0,0,SV,13.794185,-88.89653,producer,North America
El Salvador,2010,112396.14,64905.99756,16560,1092,0,0,2.42,0,0,SV,13.794185,-88.89653,producer,North America
