Country,Year,Production,Exports,Domestic_consumption,Gross_opening_stocks,Imports,Re_exports,Price_retail,Consumption,Coffee_type,Price_grower,Country_code,Latitude,Longitude,Exports (tonnes),Domestic Consumption (tonnes),Production (tonnes),Price to Grower ($)
Haiti,2014,343.2067,3.1414734,340.0,0.0,,,,,Other Milds,,HT,18.971187,-72.28521500000001,188.488404,20400.0,20592.402000000002,
Philippines,2014,193.2142,12.0375383,2800.0,0.0,,,,,Brazilan Naturals,,PH,12.879721,121.774017,722.252298,168000.0,11592.852,
Philippines,2014,193.2142,12.0375383,2800.0,0.0,,,,,Robustas,,PH,12.879721,121.774017,722.252298,168000.0,11592.852,
Tanzania,2014,752.6685,717.9569368,76.717,38.95,,,,,Colombian Milds,,TZ,-6.369028,34.888822,43077.416208,4603.0199999999995,45160.11,
Tanzania,2014,752.6685,717.9569368,76.717,38.95,,,,,Robustas,,TZ,-6.369028,34.888822,43077.416208,4603.0199999999995,45160.11,
Zambia,2014,2.6111,5.2441874,0.0,0.0,,,,,Other Milds,,ZM,-13.133897,27.849332,314.651244,0.0,156.666,
Cameroon,2014,483.1051,375.0338667,75.317,20.0,,,,,Other Milds,,CM,7.369722,12.354722,22502.032002,4519.0199999999995,28986.306,
Cameroon,2014,483.1051,375.0338667,75.317,20.0,,,,,Robustas,,CM,7.369722,12.354722,22502.032002,4519.0199999999995,28986.306,
Central African Republic,2014,62.614,75.027,20.0,0.6,,,,,Robustas,,CF,6.611111,20.939444,4501.62,1200.0,3756.8399999999997,
Colombia,2014,13333.3435,10954.4083574,1665.451,1379.366,,,,,Colombian Milds,159.7125,CO,4.570868,-74.297333,657264.5014439999,99927.06,800000.6100000001,1.5971250000000001
Costa Rica,2014,1475.0612,1208.9184979,380.742,125.173,,,,,Other Milds,130.7748,CR,9.748917,-83.753428,72535.109874,22844.52,88503.672,1.307748
Côte d'Ivoire,2014,1728.0433,1489.15115,317.0,1153.453,,,,,Robustas,56.9712,CI,7.539989,-5.54708,89349.06899999999,19020.0,103682.598,0.569712
Democratic Republic of Congo,2014,334.871,150.577,200.0,3.0,,,,,Other Milds,,,,,9034.619999999999,12000.0,20092.26,
Democratic Republic of Congo,2014,334.871,150.577,200.0,3.0,,,,,Robustas,,,,,9034.619999999999,12000.0,20092.26,
El Salvador,2014,664.9995,461.64911,280.0,18.5,,,,,Other Milds,117.0067,SV,13.794185,-88.89653,27698.9466,16800.0,39899.97,1.170067
Ethiopia,2014,6383.2618,3116.69037,3433.0,500.0,,,,,Brazilan Naturals,83.2356,ET,9.145,40.489673,187001.4222,205980.0,382995.708,0.8323560000000001
Gabon,2014,0.517,0.0,0.517,0.017,,,,,Robustas,91.889,GA,-0.803689,11.609444,0.0,31.02,31.02,0.91889
Ghana,2014,35.3924,26.4419779,2.0,2.0,,,,,Robustas,15.9379,GH,7.946527000000001,-1.0231940000000002,1586.5186740000001,120.0,2123.5440000000003,0.15937900000000002
Guatemala,2014,3310.0759,3043.4385355,380.0,10.0,,,,,Other Milds,152.8336,GT,15.783471,-90.230759,182606.31213,22800.0,198604.554,1.528336
Guinea,2014,165.1077,24.1208056,50.0,10.0,,,,,Robustas,,GN,9.945587,-9.696645,1447.248336,3000.0,9906.462,
Honduras,2014,5268.2161,4251.826667,355.0,293.075,,,,,Other Milds,118.9403,HN,15.199998999999998,-86.241905,255109.60002,21300.0,316092.96599999996,1.189403
India,2014,5449.867,5130.9142699,1430.0,826.0,,,,,Other Milds,175.6491,IN,20.593684,78.96288,307854.856194,85800.0,326992.02,1.756491
India,2014,5449.867,5130.9142699,1430.0,826.0,,,,,Robustas,104.634,IN,20.593684,78.96288,307854.856194,85800.0,326992.02,1.04634
Jamaica,2014,21.0512,10.2486926,9.0,0.0,,,,,Other Milds,,JM,18.109581,-77.297508,614.921556,540.0,1263.0720000000001,
Kenya,2014,769.7629,798.7267892,55.0,25.0,,,,,Colombian Milds,,KE,-0.023559,37.906193,47923.607352,3300.0,46185.774,
Liberia,2014,7.0733,1.3456667,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,80.740002,300.0,424.39799999999997,
Mexico,2014,3636.4007,2479.5268094,2347.0,800.0,,,,,Other Milds,,MX,23.634501,-102.552784,148771.608564,140820.0,218184.04200000002,
Nicaragua,2014,1897.6828,1900.6373843,211.742,150.312,,,,,Other Milds,71.8509,NI,12.865416,-85.207229,114038.243058,12704.519999999999,113860.96800000001,0.718509
Nigeria,2014,42.7982,1.4323063,40.0,0.0,,,,,Robustas,,NG,9.081999,8.675277000000001,85.938378,2400.0,2567.8920000000003,
Panama,2014,106.2169,51.0247939,67.0,8.0,,,,,Other Milds,,PA,8.537981,-80.782127,3061.487634,4020.0,6373.014,
Sierra Leone,2014,46.4478,24.0319576,5.0,2.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,1441.917456,300.0,2786.868,
Sri Lanka,2014,35.7018,2.3383577,35.0,0.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,140.301462,2100.0,2142.1079999999997,
Sri Lanka,2014,35.7018,2.3383577,35.0,0.0,,,,,Robustas,,LK,7.873054,80.77179699999999,140.301462,2100.0,2142.1079999999997,
Thailand,2014,844.8871,27.3704621,1250.0,16.667,,,,,Brazilan Naturals,113.3269,TH,15.870032,100.992541,1642.227726,75000.0,50693.226,1.1332689999999999
Thailand,2014,844.8871,27.3704621,1250.0,16.667,,,,,Robustas,92.043,TH,15.870032,100.992541,1642.227726,75000.0,50693.226,0.9204300000000001
Togo,2014,143.2417,133.9686333,0.195,46.683,,,,,Robustas,59.8826,TG,8.619543,0.824782,8038.117998,11.700000000000001,8594.502,0.598826
Trinidad & Tobago,2014,12.0013,2.137128,10.0,0.0,,,,,Robustas,,,,,128.22768000000002,600.0,720.078,
Uganda,2014,3744.477,3442.351,229.2,629.975,,,,,Other Milds,103.7028,UG,1.373333,32.290275,206541.06,13752.0,224668.62,1.037028
Uganda,2014,3744.477,3442.351,229.2,629.975,,,,,Robustas,70.1796,UG,1.373333,32.290275,206541.06,13752.0,224668.62,0.701796
Venezuela,2014,650.3983,0.0820858,1650.0,0.0,,,,,Other Milds,,VE,6.42375,-66.58973,4.925148,99000.0,39023.897999999994,
Viet Nam,2014,27240.5219,26097.1441598,2200.0,3500.0,,,,,Brazilan Naturals,,,,,1565828.6495879998,132000.0,1634431.314,
Viet Nam,2014,27240.5219,26097.1441598,2200.0,3500.0,,,,,Robustas,,,,,1565828.6495879998,132000.0,1634431.314,
Angola,2015,40.515,10.515,30.0,105.0,,,,,Brazilan Naturals,45.812,AO,-11.202692,17.873887,630.9000000000001,1800.0,2430.9,0.45811999999999997
Angola,2015,40.515,10.515,30.0,105.0,,,,,Robustas,38.1767,AO,-11.202692,17.873887,630.9000000000001,1800.0,2430.9,0.38176699999999997
Bolivia (Plurinational State of),2015,84.2191,30.2801583,55.0,0.0,,,,,Other Milds,234.7937,,,,1816.809498,3300.0,5053.146,2.347937
Brazil,2015,52870.5876,37562.8467468,20508.0,12910.0,,,,,Brazilan Naturals,104.4866,BR,-14.235004,-51.92528,2253770.804808,1230480.0,3172235.256,1.0448659999999999
Brazil,2015,52870.5876,37562.8467468,20508.0,12910.0,,,,,Robustas,73.5269,BR,-14.235004,-51.92528,2253770.804808,1230480.0,3172235.256,0.735269
Burundi,2015,269.4576,230.18855,2.0,7.0,,,,,Other Milds,,BI,-3.3730559999999996,29.918885999999997,13811.313,120.0,16167.456,
Burundi,2015,269.4576,230.18855,2.0,7.0,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,13811.313,120.0,16167.456,
Ecuador,2015,644.4926,869.0484943,155.0,3.0,,,,,Other Milds,,EC,-1.831239,-78.183406,52142.909658000004,9300.0,38669.556000000004,
Ecuador,2015,644.4926,869.0484943,155.0,3.0,,,,,Robustas,,EC,-1.831239,-78.183406,52142.909658000004,9300.0,38669.556000000004,
Indonesia,2015,12585.4751,8378.6875964,4550.0,450.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,502721.2557839999,273000.0,755128.5059999999,
Indonesia,2015,12585.4751,8378.6875964,4550.0,450.0,,,,,Robustas,,ID,-0.789275,113.921327,502721.2557839999,273000.0,755128.5059999999,
Madagascar,2015,414.232,59.3255179,370.0,10.0,,,,,Other Milds,,MG,-18.766947,46.869107,3559.531074,22200.0,24853.920000000002,
Madagascar,2015,414.232,59.3255179,370.0,10.0,,,,,Robustas,,MG,-18.766947,46.869107,3559.531074,22200.0,24853.920000000002,
Malawi,2015,21.2015,17.8592197,1.0,0.0,,,,,Other Milds,,MW,-13.254307999999998,34.301525,1071.553182,60.0,1272.09,
Papua New Guinea,2015,711.9818,711.4821,1.8,5.0,,,,,Other Milds,66.5234,PG,-6.314993,143.95555,42688.926,108.0,42718.908,0.665234
Papua New Guinea,2015,711.9818,711.4821,1.8,5.0,,,,,Robustas,25.0961,PG,-6.314993,143.95555,42688.926,108.0,42718.908,0.250961
Peru,2015,3303.5542,2789.83914,250.0,50.0,,,,,Other Milds,104.2927,PE,-9.189967,-75.015152,167390.34840000002,15000.0,198213.252,1.042927
Rwanda,2015,292.6292,262.6835499,1.0,10.0,,,,,Other Milds,,RW,-1.940278,29.873888,15761.012994,60.0,17557.752,
Zimbabwe,2015,14.2836,11.0690096,4.0,0.0,,,,,Other Milds,,ZW,-19.015438,29.154857,664.140576,240.0,857.016,
Congo,2015,3.0,0.0020367,3.0,0.0,,,,,Robustas,,,,,0.12220199999999999,180.0,180.0,
Cuba,2015,99.8181,12.79605,220.0,0.0,,,,,Other Milds,235.7138,CU,21.521757,-77.78116700000001,767.7629999999999,13200.0,5989.086,2.357138
Dominican Republic,2015,399.9543,19.1439671,388.0,35.0,,,,,Other Milds,171.008,DO,18.735693,-70.162651,1148.638026,23280.0,23997.257999999998,1.71008
Haiti,2015,340.8647,2.6611461,340.0,0.0,,,,,Other Milds,,HT,18.971187,-72.28521500000001,159.668766,20400.0,20451.882,
Philippines,2015,208.0726,14.8310425,3000.0,0.0,,,,,Brazilan Naturals,,PH,12.879721,121.774017,889.86255,180000.0,12484.356,
Philippines,2015,208.0726,14.8310425,3000.0,0.0,,,,,Robustas,,PH,12.879721,121.774017,889.86255,180000.0,12484.356,
Tanzania,2015,930.172,708.912463,92.05,37.183,,,,,Colombian Milds,,TZ,-6.369028,34.888822,42534.74778,5523.0,55810.32,
Tanzania,2015,930.172,708.912463,92.05,37.183,,,,,Robustas,,TZ,-6.369028,34.888822,42534.74778,5523.0,55810.32,
Zambia,2015,3.689,2.9395502,0.0,0.0,,,,,Other Milds,,ZM,-13.133897,27.849332,176.373012,0.0,221.34,
Cameroon,2015,390.8379,390.1427167,76.0,30.0,,,,,Other Milds,,CM,7.369722,12.354722,23408.563002,4560.0,23450.273999999998,
Cameroon,2015,390.8379,390.1427167,76.0,30.0,,,,,Robustas,,CM,7.369722,12.354722,23408.563002,4560.0,23450.273999999998,
Central African Republic,2015,100.018,43.214,20.0,0.0,,,,,Robustas,40.0288,CF,6.611111,20.939444,2592.84,1200.0,6001.08,0.400288
Colombia,2015,14008.7814,12716.3846704,1720.373,964.331,,,,,Colombian Milds,119.4042,CO,4.570868,-74.297333,762983.080224,103222.38,840526.884,1.194042
Costa Rica,2015,1440.1724,1128.190321,448.821,74.88,,,,,Other Milds,145.8383,CR,9.748917,-83.753428,67691.41926,26929.260000000002,86410.344,1.458383
Côte d'Ivoire,2015,1289.0845,1418.3751666,317.0,1236.776,,,,,Robustas,49.8747,CI,7.539989,-5.54708,85102.50999600001,19020.0,77345.06999999999,0.498747
Democratic Republic of Congo,2015,370.6123,128.285,200.0,3.0,,,,,Other Milds,,,,,7697.099999999999,12000.0,22236.738,
Democratic Republic of Congo,2015,370.6123,128.285,200.0,3.0,,,,,Robustas,,,,,7697.099999999999,12000.0,22236.738,
El Salvador,2015,565.0,575.8640571,285.0,10.7,,,,,Other Milds,87.4489,SV,13.794185,-88.89653,34551.843426,17100.0,33900.0,0.874489
Ethiopia,2015,6514.9754,2984.9748167,3501.0,578.0,,,,,Brazilan Naturals,76.0297,ET,9.145,40.489673,179098.489002,210060.0,390898.52400000003,0.760297
Gabon,2015,0.741,0.0,0.5,0.017,,,,,Robustas,77.0689,GA,-0.803689,11.609444,0.0,30.0,44.46,0.770689
Ghana,2015,35.6548,40.0215698,2.0,2.0,,,,,Robustas,24.1176,GH,7.946527000000001,-1.0231940000000002,2401.2941880000003,120.0,2139.288,0.241176
Guatemala,2015,3409.781,2960.8620078,390.0,15.0,,,,,Other Milds,139.2173,GT,15.783471,-90.230759,177651.72046799998,23400.0,204586.86,1.3921729999999999
Guinea,2015,286.4455,151.692689,50.0,10.0,,,,,Robustas,,GN,9.945587,-9.696645,9101.56134,3000.0,17186.73,
Honduras,2015,5785.776,5029.6670058,365.0,186.219,,,,,Other Milds,110.9653,HN,15.199998999999998,-86.241905,301780.020348,21900.0,347146.56,1.109653
India,2015,5830.3381,5262.2938866,1450.0,1008.0,,,,,Other Milds,157.0967,IN,20.593684,78.96288,315737.633196,87000.0,349820.286,1.570967
India,2015,5830.3381,5262.2938866,1450.0,1008.0,,,,,Robustas,87.9485,IN,20.593684,78.96288,315737.633196,87000.0,349820.286,0.879485
Jamaica,2015,20.0121,11.8739809,9.0,0.0,,,,,Other Milds,,JM,18.109581,-77.297508,712.438854,540.0,1200.726,
Kenya,2015,799.1671,712.0561288,60.0,20.0,,,,,Colombian Milds,,KE,-0.023559,37.906193,42723.367728,3600.0,47950.026,
Liberia,2015,10.0467,3.5200001,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,211.200006,300.0,602.802,
Mexico,2015,2772.0393,2457.9965011,2329.0,800.0,,,,,Other Milds,,MX,23.634501,-102.552784,147479.790066,139740.0,166322.358,
Nicaragua,2015,2130.4221,1753.1587845,213.946,63.912,,,,,Other Milds,,NI,12.865416,-85.207229,105189.52707,12836.76,127825.32599999999,
Nigeria,2015,41.2782,2.8628523,40.0,0.0,,,,,Robustas,,NG,9.081999,8.675277000000001,171.771138,2400.0,2476.692,
Panama,2015,127.0784,49.7142205,67.0,4.0,,,,,Other Milds,,PA,8.537981,-80.782127,2982.85323,4020.0,7624.704,
Sierra Leone,2015,45.9276,54.0397454,5.0,2.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,3242.384724,300.0,2755.656,
Sri Lanka,2015,36.1933,0.482531,35.0,0.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,28.95186,2100.0,2171.598,
Sri Lanka,2015,36.1933,0.482531,35.0,0.0,,,,,Robustas,,LK,7.873054,80.77179699999999,28.95186,2100.0,2171.598,
Thailand,2015,761.9808,578.3290715,1300.0,8.0,,,,,Brazilan Naturals,124.5841,TH,15.870032,100.992541,34699.74429,78000.0,45718.848000000005,1.245841
Thailand,2015,761.9808,578.3290715,1300.0,8.0,,,,,Robustas,96.5325,TH,15.870032,100.992541,34699.74429,78000.0,45718.848000000005,0.965325
Togo,2015,80.9232,178.1048167,0.22,6.35,,,,,Robustas,59.5525,TG,8.619543,0.824782,10686.289002,13.2,4855.392,0.595525
Trinidad & Tobago,2015,11.7897,1.9322738,10.0,0.0,,,,,Robustas,,,,,115.93642799999999,600.0,707.382,
Uganda,2015,3649.567,3595.607,234.0,690.0,,,,,Other Milds,81.2701,UG,1.373333,32.290275,215736.41999999998,14040.0,218974.02,0.812701
Uganda,2015,3649.567,3595.607,234.0,690.0,,,,,Robustas,60.2159,UG,1.373333,32.290275,215736.41999999998,14040.0,218974.02,0.602159
Venezuela,2015,500.1259,0.50364,1650.0,0.0,,,,,Other Milds,,VE,6.42375,-66.58973,30.2184,99000.0,30007.554,
Viet Nam,2015,31090.0419,21943.5021749,2300.0,5000.0,,,,,Brazilan Naturals,,,,,1316610.130494,138000.0,1865402.514,
Viet Nam,2015,31090.0419,21943.5021749,2300.0,5000.0,,,,,Robustas,,,,,1316610.130494,138000.0,1865402.514,
Angola,2016,44.83,10.945,30.0,105.0,,,,,Brazilan Naturals,100.4557,AO,-11.202692,17.873887,656.7,1800.0,2689.7999999999997,1.004557
Angola,2016,44.83,10.945,30.0,105.0,,,,,Robustas,78.3331,AO,-11.202692,17.873887,656.7,1800.0,2689.7999999999997,0.783331
Bolivia (Plurinational State of),2016,77.9835,22.4563417,57.0,0.0,,,,,Other Milds,271.7944,,,,1347.380502,3420.0,4679.01,2.717944
Brazil,2016,56788.1784,34269.1502534,21225.0,7800.0,,,,,Brazilan Naturals,107.8306,BR,-14.235004,-51.92528,2056149.0152040003,1273500.0,3407290.704,1.078306
Brazil,2016,56788.1784,34269.1502534,21225.0,7800.0,,,,,Robustas,92.7777,BR,-14.235004,-51.92528,2056149.0152040003,1273500.0,3407290.704,0.927777
Burundi,2016,196.4128,204.2708313,2.0,5.0,,,,,Other Milds,,BI,-3.3730559999999996,29.918885999999997,12256.249878,120.0,11784.768,
Burundi,2016,196.4128,204.2708313,2.0,5.0,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,12256.249878,120.0,11784.768,
Ecuador,2016,644.8845,922.6263392,155.0,3.0,,,,,Other Milds,,EC,-1.831239,-78.183406,55357.580352,9300.0,38693.07,
Ecuador,2016,644.8845,922.6263392,155.0,3.0,,,,,Robustas,,EC,-1.831239,-78.183406,55357.580352,9300.0,38693.07,
Indonesia,2016,11541.0266,6545.3920455,4650.0,500.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,392723.52272999997,279000.0,692461.5959999999,
Indonesia,2016,11541.0266,6545.3920455,4650.0,500.0,,,,,Robustas,,ID,-0.789275,113.921327,392723.52272999997,279000.0,692461.5959999999,
Madagascar,2016,452.7566,75.7958404,360.0,10.0,,,,,Other Milds,,MG,-18.766947,46.869107,4547.750424,21600.0,27165.396,
Madagascar,2016,452.7566,75.7958404,360.0,10.0,,,,,Robustas,,MG,-18.766947,46.869107,4547.750424,21600.0,27165.396,
Malawi,2016,19.516,22.1486775,1.0,0.0,,,,,Other Milds,,MW,-13.254307999999998,34.301525,1328.92065,60.0,1170.9599999999998,
Papua New Guinea,2016,1171.1449,1133.1803071,2.0,5.0,,,,,Other Milds,57.5014,PG,-6.314993,143.95555,67990.818426,120.0,70268.694,0.5750139999999999
Papua New Guinea,2016,1171.1449,1133.1803071,2.0,5.0,,,,,Robustas,21.5373,PG,-6.314993,143.95555,67990.818426,120.0,70268.694,0.21537299999999998
Peru,2016,4222.8784,3959.5835934,250.0,40.0,,,,,Other Milds,78.8416,PE,-9.189967,-75.015152,237575.01560400001,15000.0,253372.70399999997,0.788416
Rwanda,2016,231.0905,244.3354621,1.0,10.0,,,,,Other Milds,,RW,-1.940278,29.873888,14660.127726,60.0,13865.43,
Zimbabwe,2016,15.1183,12.2870778,4.0,0.0,,,,,Other Milds,,ZW,-19.015438,29.154857,737.2246680000001,240.0,907.098,
Congo,2016,3.0,0.0,3.0,0.0,,,,,Robustas,,,,,0.0,180.0,180.0,
Cuba,2016,102.6,15.4021,220.0,0.0,,,,,Other Milds,235.7138,CU,21.521757,-77.78116700000001,924.1260000000001,13200.0,6156.0,2.357138
Dominican Republic,2016,412.2085,19.3625362,390.0,27.0,,,,,Other Milds,177.1862,DO,18.735693,-70.162651,1161.752172,23400.0,24732.510000000002,1.771862
Haiti,2016,341.5781,1.2770179,340.0,0.0,,,,,Other Milds,,HT,18.971187,-72.28521500000001,76.621074,20400.0,20494.686,
Philippines,2016,214.6417,12.9434741,3030.0,0.0,,,,,Brazilan Naturals,,PH,12.879721,121.774017,776.608446,181800.0,12878.501999999999,
Philippines,2016,214.6417,12.9434741,3030.0,0.0,,,,,Robustas,,PH,12.879721,121.774017,776.608446,181800.0,12878.501999999999,
Tanzania,2016,846.0919,904.7976535,91.3,46.833,,,,,Colombian Milds,,TZ,-6.369028,34.888822,54287.85921,5478.0,50765.514,
Tanzania,2016,846.0919,904.7976535,91.3,46.833,,,,,Robustas,,TZ,-6.369028,34.888822,54287.85921,5478.0,50765.514,
Zambia,2016,13.3181,9.7911194,0.0,0.0,,,,,Other Milds,,ZM,-13.133897,27.849332,587.4671639999999,0.0,799.086,
Cameroon,2016,291.8761,281.1289667,77.0,35.0,,,,,Other Milds,,CM,7.369722,12.354722,16867.738002,4620.0,17512.566,
Cameroon,2016,291.8761,281.1289667,77.0,35.0,,,,,Robustas,,CM,7.369722,12.354722,16867.738002,4620.0,17512.566,
Central African Republic,2016,36.7267,80.018,20.0,0.0,,,,,Robustas,30.7434,CF,6.611111,20.939444,4801.08,1200.0,2203.602,0.307434
Colombia,2016,14634.3893,12831.3907266,1736.4414,1196.173,,,,,Colombian Milds,123.5571,CO,4.570868,-74.297333,769883.4435960001,104186.484,878063.358,1.235571
Costa Rica,2016,1371.8963,1006.9283536,329.457,71.491,,,,,Other Milds,129.1077,CR,9.748917,-83.753428,60415.701216,19767.42,82313.778,1.291077
Côte d'Ivoire,2016,1117.4045,1432.0436,317.0,665.462,,,,,Robustas,52.7617,CI,7.539989,-5.54708,85922.616,19020.0,67044.27,0.527617
Democratic Republic of Congo,2016,279.3877,170.9553333,200.0,3.0,,,,,Other Milds,,,,,10257.319998,12000.0,16763.262,
Democratic Republic of Congo,2016,279.3877,170.9553333,200.0,3.0,,,,,Robustas,,,,,10257.319998,12000.0,16763.262,
El Salvador,2016,609.9996,495.9930146,292.0,10.1,,,,,Other Milds,89.5328,SV,13.794185,-88.89653,29759.580876,17520.0,36599.976,0.8953279999999999
Ethiopia,2016,7142.9796,3000.72445,3571.0,500.0,,,,,Brazilan Naturals,87.3074,ET,9.145,40.489673,180043.467,214260.0,428578.77599999995,0.873074
Gabon,2016,0.5,0.0,0.5,0.258,,,,,Robustas,,GA,-0.803689,11.609444,0.0,30.0,30.0,
Ghana,2016,26.1091,26.8017133,2.0,2.0,,,,,Robustas,38.479,GH,7.946527000000001,-1.0231940000000002,1608.102798,120.0,1566.546,0.38478999999999997
Guatemala,2016,3684.209,2991.1207581,390.0,15.0,,,,,Other Milds,135.4671,GT,15.783471,-90.230759,179467.245486,23400.0,221052.53999999998,1.354671
Guinea,2016,269.9426,250.0291659,50.0,10.0,,,,,Robustas,,GN,9.945587,-9.696645,15001.749954,3000.0,16196.556000000002,
Honduras,2016,7456.8976,5305.953308,370.0,466.99,,,,,Other Milds,93.1681,HN,15.199998999999998,-86.241905,318357.19848,22200.0,447413.856,0.931681
India,2016,6160.9436,6086.1197369,1440.0,655.0,,,,,Other Milds,132.2063,IN,20.593684,78.96288,365167.184214,86400.0,369656.616,1.322063
India,2016,6160.9436,6086.1197369,1440.0,655.0,,,,,Robustas,82.712,IN,20.593684,78.96288,365167.184214,86400.0,369656.616,0.8271200000000001
Jamaica,2016,18.0447,11.2239986,9.0,0.0,,,,,Other Milds,,JM,18.109581,-77.297508,673.439916,540.0,1082.682,
Kenya,2016,792.7675,727.0431516,60.0,20.0,,,,,Colombian Milds,,KE,-0.023559,37.906193,43622.589095999996,3600.0,47566.05,
Liberia,2016,12.0867,2.955,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,177.3,300.0,725.202,
Mexico,2016,3635.2949,2232.9130734,2360.0,630.0,,,,,Other Milds,,MX,23.634501,-102.552784,133974.784404,141600.0,218117.694,
Nicaragua,2016,2555.2981,1963.4673074,216.728,106.988,,,,,Other Milds,,NI,12.865416,-85.207229,117808.038444,13003.68,153317.886,
Nigeria,2016,43.3182,1.4005618,40.0,0.0,,,,,Robustas,,NG,9.081999,8.675277000000001,84.033708,2400.0,2599.0919999999996,
Panama,2016,120.1902,55.585032,67.0,4.0,,,,,Other Milds,,PA,8.537981,-80.782127,3335.10192,4020.0,7211.412,
Sierra Leone,2016,37.9217,25.806877,5.0,2.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,1548.41262,300.0,2275.302,
Sri Lanka,2016,36.7161,1.4493613,35.0,0.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,86.961678,2100.0,2202.966,
Sri Lanka,2016,36.7161,1.4493613,35.0,0.0,,,,,Robustas,,LK,7.873054,80.77179699999999,86.961678,2100.0,2202.966,
Thailand,2016,537.5435,130.9525718,1350.0,8.0,,,,,Brazilan Naturals,,TH,15.870032,100.992541,7857.154307999999,81000.0,32252.61,
Thailand,2016,537.5435,130.9525718,1350.0,8.0,,,,,Robustas,,TH,15.870032,100.992541,7857.154307999999,81000.0,32252.61,
Togo,2016,23.2772,74.8768333,0.254,13.767,,,,,Robustas,65.7322,TG,8.619543,0.824782,4492.609998,15.24,1396.632,0.6573220000000001
Trinidad & Tobago,2016,11.7911,1.7645473,10.0,0.0,,,,,Robustas,,,,,105.872838,600.0,707.466,
Uganda,2016,4962.158,3543.097,240.0,790.0,,,,,Other Milds,71.0947,UG,1.373333,32.290275,212585.82,14400.0,297729.48000000004,0.710947
Uganda,2016,4962.158,3543.097,240.0,790.0,,,,,Robustas,59.4124,UG,1.373333,32.290275,212585.82,14400.0,297729.48000000004,0.594124
Venezuela,2016,525.0,0.0,1650.0,0.0,,,,,Other Milds,,VE,6.42375,-66.58973,0.0,99000.0,31500.0,
Viet Nam,2016,27819.1762,29721.2905333,2400.0,5000.0,,,,,Brazilan Naturals,,,,,1783277.431998,144000.0,1669150.5720000002,
Viet Nam,2016,27819.1762,29721.2905333,2400.0,5000.0,,,,,Robustas,,,,,1783277.431998,144000.0,1669150.5720000002,
Angola,2017,35.006,9.055,30.0,105.0,,,,,Brazilan Naturals,159.4754,AO,-11.202692,17.873887,543.3,1800.0,2100.36,1.594754
Angola,2017,35.006,9.055,30.0,105.0,,,,,Robustas,132.1367,AO,-11.202692,17.873887,543.3,1800.0,2100.36,1.321367
Bolivia (Plurinational State of),2017,83.8112,26.1199916,58.5,0.0,,,,,Other Milds,471.6169,,,,1567.199496,3510.0,5028.672,4.716169
Brazil,2017,52739.8179,30924.5678492,21997.0,9872.0,,,,,Brazilan Naturals,110.4757,BR,-14.235004,-51.92528,1855474.070952,1319820.0,3164389.074,1.104757
Brazil,2017,52739.8179,30924.5678492,21997.0,9872.0,,,,,Robustas,98.2114,BR,-14.235004,-51.92528,1855474.070952,1319820.0,3164389.074,0.9821139999999999
Burundi,2017,202.1079,168.8762643,2.0,5.0,,,,,Other Milds,,BI,-3.3730559999999996,29.918885999999997,10132.575858,120.0,12126.474,
Burundi,2017,202.1079,168.8762643,2.0,5.0,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,10132.575858,120.0,12126.474,
Ecuador,2017,623.5744,695.1462968,155.0,3.0,,,,,Other Milds,,EC,-1.831239,-78.183406,41708.777808,9300.0,37414.464,
Ecuador,2017,623.5744,695.1462968,155.0,3.0,,,,,Robustas,,EC,-1.831239,-78.183406,41708.777808,9300.0,37414.464,
Indonesia,2017,10852.3153,8197.5739739,4750.0,500.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,491854.438434,285000.0,651138.9180000001,
Indonesia,2017,10852.3153,8197.5739739,4750.0,500.0,,,,,Robustas,,ID,-0.789275,113.921327,491854.438434,285000.0,651138.9180000001,
Madagascar,2017,404.1924,57.5361834,365.0,10.0,,,,,Other Milds,,MG,-18.766947,46.869107,3452.171004,21900.0,24251.544,
Madagascar,2017,404.1924,57.5361834,365.0,10.0,,,,,Robustas,,MG,-18.766947,46.869107,3452.171004,21900.0,24251.544,
Malawi,2017,14.4703,12.6223955,1.0,0.0,,,,,Other Milds,,MW,-13.254307999999998,34.301525,757.3437299999999,60.0,868.218,
Papua New Guinea,2017,733.9382,794.1003952,2.0,5.0,,,,,Other Milds,,PG,-6.314993,143.95555,47646.023712,120.0,44036.292,
Papua New Guinea,2017,733.9382,794.1003952,2.0,5.0,,,,,Robustas,,PG,-6.314993,143.95555,47646.023712,120.0,44036.292,
