,Country,Year,Production,Exports,Domestic_consumption,Gross_opening_stocks,Imports,Re_exports,Price_grower,Price_retail,Consumption,Country_code,Latitude,Longitude,Country_type,Continent
1737,Panama,2017,104.5621,50.1411407,67.0,3.0,,,,,,PA,8.537981,-80.782127,producer,North America
1738,Panama,2018,127.7443,46.8935146,67.0,5.0,,,,,,PA,8.537981,-80.782127,producer,North America
1739,Panama,2019,114.4053,50.691857,67.0,6.0,,,,,,PA,8.537981,-80.782127,producer,North America
1740,Sierra Leone,1990,42.783,139.744,9.0,127.0,,,26.1686,,,SL,8.460555000000001,-11.779889,producer,Africa
1741,Sierra Leone,1991,54.379,103.821,9.0,74.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1742,Sierra Leone,1992,39.084,47.02,9.0,45.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1743,Sierra Leone,1993,37.451,40.986,5.0,32.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1744,Sierra Leone,1994,72.738,61.924,5.0,0.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1745,Sierra Leone,1995,43.768,71.475,8.0,0.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1746,Sierra Leone,1996,40.91,28.512,8.0,0.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1747,Sierra Leone,1997,49.679,46.9430001,5.0,0.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1748,Sierra Leone,1998,26.882,41.865,5.0,0.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1749,Sierra Leone,1999,59.02,22.945,5.0,0.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1750,Sierra Leone,2000,49.155,39.796,5.0,7.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1751,Sierra Leone,2001,79.2,35.903,5.0,17.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1752,Sierra Leone,2002,41.7289,80.461,5.0,17.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1753,Sierra Leone,2003,35.5163,33.9741004,5.0,17.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1754,Sierra Leone,2004,14.5255,22.946000100000006,5.0,17.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1755,Sierra Leone,2005,59.9662,20.3848082,5.0,10.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1756,Sierra Leone,2006,31.472,50.98301770000001,5.0,10.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1757,Sierra Leone,2007,40.0011,51.0899843,5.0,2.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1758,Sierra Leone,2008,86.2856,25.7117922,5.0,0.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1759,Sierra Leone,2009,90.7017,103.7334566,5.0,15.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1760,Sierra Leone,2010,32.9146,57.5764861,5.0,3.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1761,Sierra Leone,2011,78.2979,37.3870282,5.0,3.0,,,18.828,,,SL,8.460555000000001,-11.779889,producer,Africa
1762,Sierra Leone,2012,61.1833,65.2700743,5.0,2.0,,,31.8686,,,SL,8.460555000000001,-11.779889,producer,Africa
1763,Sierra Leone,2013,31.7346,56.9916375,5.0,2.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1764,Sierra Leone,2014,46.4478,24.0319576,5.0,2.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1765,Sierra Leone,2015,45.9276,54.0397454,5.0,2.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1766,Sierra Leone,2016,37.9217,25.806877,5.0,2.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1767,Sierra Leone,2017,37.9464,34.973872,5.0,2.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1768,Sierra Leone,2018,44.7431,26.546347,5.0,7.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1769,Sierra Leone,2019,39.9871,46.740111,5.0,5.0,,,,,,SL,8.460555000000001,-11.779889,producer,Africa
1770,Sri Lanka,1990,95.87,19.137,66.667,10.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1771,Sri Lanka,1990,95.87,19.137,66.667,10.0,,,26.8959,,,LK,7.873054,80.77179699999998,producer,Asia
1772,Sri Lanka,1991,81.54899999999998,22.168000000000006,67.0,6.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1773,Sri Lanka,1991,81.54899999999998,22.168000000000006,67.0,6.0,,,25.2906,,,LK,7.873054,80.77179699999998,producer,Asia
1774,Sri Lanka,1992,53.181,14.724,28.0,1.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1775,Sri Lanka,1992,53.181,14.724,28.0,1.0,,,31.8496,,,LK,7.873054,80.77179699999998,producer,Asia
1776,Sri Lanka,1993,53.79,14.464,20.0,19.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1777,Sri Lanka,1993,53.79,14.464,20.0,19.0,,,28.8866,,,LK,7.873054,80.77179699999998,producer,Asia
1778,Sri Lanka,1994,42.448,47.359,20.0,5.0,,,71.9905,,,LK,7.873054,80.77179699999998,producer,Asia
1779,Sri Lanka,1994,42.448,47.359,20.0,5.0,,,71.9905,,,LK,7.873054,80.77179699999998,producer,Asia
1780,Sri Lanka,1995,35.595,21.896,20.0,5.0,,,98.9851,,,LK,7.873054,80.77179699999998,producer,Asia
1781,Sri Lanka,1995,35.595,21.896,20.0,5.0,,,93.2376,,,LK,7.873054,80.77179699999998,producer,Asia
1782,Sri Lanka,1996,36.999,11.536,20.0,4.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1783,Sri Lanka,1996,36.999,11.536,20.0,4.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1784,Sri Lanka,1997,57.584,21.136,20.0,1.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1785,Sri Lanka,1997,57.584,21.136,20.0,1.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1786,Sri Lanka,1998,45.738,27.265999800000003,30.0,19.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1787,Sri Lanka,1998,45.738,27.265999800000003,30.0,19.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1788,Sri Lanka,1999,31.716,17.2599997,30.0,8.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1789,Sri Lanka,1999,31.716,17.2599997,30.0,8.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1790,Sri Lanka,2000,33.28,2.4309996,30.0,7.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1791,Sri Lanka,2000,33.28,2.4309996,30.0,7.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1792,Sri Lanka,2001,31.531,4.1429996,30.0,6.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1793,Sri Lanka,2001,31.531,4.1429996,30.0,6.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1794,Sri Lanka,2002,34.3807,2.9119995,30.0,5.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1795,Sri Lanka,2002,34.3807,2.9119995,30.0,5.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1796,Sri Lanka,2003,36.8942,5.9761442,30.0,4.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1797,Sri Lanka,2003,36.8942,5.9761442,30.0,4.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1798,Sri Lanka,2004,31.6437,6.913303,30.0,3.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1799,Sri Lanka,2004,31.6437,6.913303,30.0,3.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1800,Sri Lanka,2005,34.9432,2.5089192,30.0,2.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1801,Sri Lanka,2005,34.9432,2.5089192,30.0,2.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1802,Sri Lanka,2006,32.875,7.4294345,30.0,1.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1803,Sri Lanka,2006,32.875,7.4294345,30.0,1.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1804,Sri Lanka,2007,33.4906,4.2543587,30.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1805,Sri Lanka,2007,33.4906,4.2543587,30.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1806,Sri Lanka,2008,30.8644,1.700505,30.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1807,Sri Lanka,2008,30.8644,1.700505,30.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1808,Sri Lanka,2009,31.5032,0.6494178,30.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1809,Sri Lanka,2009,31.5032,0.6494178,30.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1810,Sri Lanka,2010,37.0877,1.6552438000000005,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1811,Sri Lanka,2010,37.0877,1.6552438000000005,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1812,Sri Lanka,2011,35.6993,2.3540694,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1813,Sri Lanka,2011,35.6993,2.3540694,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1814,Sri Lanka,2012,35.2484,0.15295920000000002,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1815,Sri Lanka,2012,35.2484,0.15295920000000002,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1816,Sri Lanka,2013,37.0825,0.2801537,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1817,Sri Lanka,2013,37.0825,0.2801537,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1818,Sri Lanka,2014,35.7018,2.3383577,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1819,Sri Lanka,2014,35.7018,2.3383577,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1820,Sri Lanka,2015,36.1933,0.482531,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1821,Sri Lanka,2015,36.1933,0.482531,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1822,Sri Lanka,2016,36.7161,1.4493613,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1823,Sri Lanka,2016,36.7161,1.4493613,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1824,Sri Lanka,2017,36.7829,1.6893049,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1825,Sri Lanka,2017,36.7829,1.6893049,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1826,Sri Lanka,2018,35.8776,1.5379155,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1827,Sri Lanka,2018,35.8776,1.5379155,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1828,Sri Lanka,2019,36.2187,0.9553168,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1829,Sri Lanka,2019,36.2187,0.9553168,35.0,0.0,,,,,,LK,7.873054,80.77179699999998,producer,Asia
1830,Thailand,1990,757.0169999999998,1001.4349995,188.0,71.0,,,,,,TH,15.870032,100.992541,producer,Asia
1831,Thailand,1990,757.0169999999998,1001.4349995,188.0,71.0,,,37.7181,,,TH,15.870032,100.992541,producer,Asia
1832,Thailand,1991,1468.936,540.937,220.0,207.0,,,,,,TH,15.870032,100.992541,producer,Asia
1833,Thailand,1991,1468.936,540.937,220.0,207.0,,,18.3728,,,TH,15.870032,100.992541,producer,Asia
1834,Thailand,1992,1254.945,1163.7760006,233.0,273.0,,,,,,TH,15.870032,100.992541,producer,Asia
1835,Thailand,1992,1254.945,1163.7760006,233.0,273.0,,,20.3048,,,TH,15.870032,100.992541,producer,Asia
1836,Thailand,1993,1275.201,981.7820002999997,250.0,253.0,,,,,,TH,15.870032,100.992541,producer,Asia
1837,Thailand,1993,1275.201,981.7820002999997,250.0,253.0,,,18.2894,,,TH,15.870032,100.992541,producer,Asia
1838,Thailand,1994,1399.135,1136.0460002,283.0,173.0,,,,,,TH,15.870032,100.992541,producer,Asia
1839,Thailand,1994,1399.135,1136.0460002,283.0,173.0,,,18.7899,,,TH,15.870032,100.992541,producer,Asia
1840,Thailand,1995,1317.226,1209.5229999,417.0,80.25,,,,,,TH,15.870032,100.992541,producer,Asia
1841,Thailand,1995,1317.226,1209.5229999,417.0,80.25,,,36.8393,,,TH,15.870032,100.992541,producer,Asia
1842,Thailand,1996,1403.581,872.6859998,333.0,87.133,,,,,,TH,15.870032,100.992541,producer,Asia
1843,Thailand,1996,1403.581,872.6859998,333.0,87.133,,,43.3532,,,TH,15.870032,100.992541,producer,Asia
1844,Thailand,1997,1293.076,1066.2299994999996,390.0,54.3,,,,,,TH,15.870032,100.992541,producer,Asia
1845,Thailand,1997,1293.076,1066.2299994999996,390.0,54.3,,,21.85,,,TH,15.870032,100.992541,producer,Asia
1846,Thailand,1998,915.986,778.0310001,433.0,172.4,,,,,,TH,15.870032,100.992541,producer,Asia
1847,Thailand,1998,915.986,778.0310001,433.0,172.4,,,27.3262,,,TH,15.870032,100.992541,producer,Asia
1848,Thailand,1999,1272.8378,493.404001,433.0,238.05,,,,,,TH,15.870032,100.992541,producer,Asia
1849,Thailand,1999,1272.8378,493.404001,433.0,238.05,,,31.3084,,,TH,15.870032,100.992541,producer,Asia
1850,Thailand,2000,1692.2342,970.33097,500.0,116.167,,,,,,TH,15.870032,100.992541,producer,Asia
1851,Thailand,2000,1692.2342,970.33097,500.0,116.167,,,12.3524,,,TH,15.870032,100.992541,producer,Asia
1852,Thailand,2001,714.5,1147.7910002,500.0,124.0,,,,,,TH,15.870032,100.992541,producer,Asia
1853,Thailand,2001,714.5,1147.7910002,500.0,124.0,,,12.747,,,TH,15.870032,100.992541,producer,Asia
1854,Thailand,2002,731.9,253.2999999,500.0,78.7,,,,,,TH,15.870032,100.992541,producer,Asia
1855,Thailand,2002,731.9,253.2999999,500.0,78.7,,,6.4439,,,TH,15.870032,100.992541,producer,Asia
1856,Thailand,2003,826.567,180.6349993,500.0,112.0,,,,,,TH,15.870032,100.992541,producer,Asia
1857,Thailand,2003,826.567,180.6349993,500.0,112.0,,,13.2508,,,TH,15.870032,100.992541,producer,Asia
1858,Thailand,2004,884.383,419.8139997,500.0,89.96700000000001,,,,,,TH,15.870032,100.992541,producer,Asia
1859,Thailand,2004,884.383,419.8139997,500.0,89.96700000000001,,,12.8279,,,TH,15.870032,100.992541,producer,Asia
1860,Thailand,2005,1063.9651,374.5679999,500.0,132.25,,,,,,TH,15.870032,100.992541,producer,Asia
1861,Thailand,2005,1063.9651,374.5679999,500.0,132.25,,,18.3203,,,TH,15.870032,100.992541,producer,Asia
1862,Thailand,2006,822.4689,540.0988173999998,500.0,73.0,,,,,,TH,15.870032,100.992541,producer,Asia
1863,Thailand,2006,822.4689,540.0988173999998,500.0,73.0,,,46.5464,,,TH,15.870032,100.992541,producer,Asia
1864,Thailand,2007,650.4208,365.4450574,550.0,11.0,,,,,,TH,15.870032,100.992541,producer,Asia
1865,Thailand,2007,650.4208,365.4450574,550.0,11.0,,,64.6742,,,TH,15.870032,100.992541,producer,Asia
1866,Thailand,2008,674.5626,175.0425515,600.0,11.0,,,,,,TH,15.870032,100.992541,producer,Asia
1867,Thailand,2008,674.5626,175.0425515,600.0,11.0,,,83.75,,,TH,15.870032,100.992541,producer,Asia
1868,Thailand,2009,794.7965,185.3875587,700.0,2.0,,,,,,TH,15.870032,100.992541,producer,Asia
1869,Thailand,2009,794.7965,185.3875587,700.0,2.0,,,90.4789,,,TH,15.870032,100.992541,producer,Asia
1870,Thailand,2010,828.1734,369.627534,775.0,8.0,,,,,,TH,15.870032,100.992541,producer,Asia
1871,Thailand,2010,828.1734,369.627534,775.0,8.0,,,84.5002,,,TH,15.870032,100.992541,producer,Asia
1872,Thailand,2011,831.2755,242.7539545,1100.0,8.0,,,,,,TH,15.870032,100.992541,producer,Asia
1873,Thailand,2011,831.2755,242.7539545,1100.0,8.0,,,107.6442,,,TH,15.870032,100.992541,producer,Asia
1874,Thailand,2012,608.0946,349.7193662,1130.0,10.0,,,,,,TH,15.870032,100.992541,producer,Asia
1875,Thailand,2012,608.0946,349.7193662,1130.0,10.0,,,103.0864,,,TH,15.870032,100.992541,producer,Asia
1876,Thailand,2013,638.0038,49.3077027,1200.0,5.0,,,203.4373,,,TH,15.870032,100.992541,producer,Asia
1877,Thailand,2013,638.0038,49.3077027,1200.0,5.0,,,103.7722,,,TH,15.870032,100.992541,producer,Asia
1878,Thailand,2014,844.8871,27.370462100000005,1250.0,16.667,,,113.3269,,,TH,15.870032,100.992541,producer,Asia
1879,Thailand,2014,844.8871,27.370462100000005,1250.0,16.667,,,92.043,,,TH,15.870032,100.992541,producer,Asia
1880,Thailand,2015,761.9808,578.3290714999998,1300.0,8.0,,,124.5841,,,TH,15.870032,100.992541,producer,Asia
1881,Thailand,2015,761.9808,578.3290714999998,1300.0,8.0,,,96.5325,,,TH,15.870032,100.992541,producer,Asia
1882,Thailand,2016,537.5435,130.9525718,1350.0,8.0,,,,,,TH,15.870032,100.992541,producer,Asia
1883,Thailand,2016,537.5435,130.9525718,1350.0,8.0,,,,,,TH,15.870032,100.992541,producer,Asia
1884,Thailand,2017,638.2325,141.12633069999995,1375.0,8.0,,,,,,TH,15.870032,100.992541,producer,Asia
1885,Thailand,2017,638.2325,141.12633069999995,1375.0,8.0,,,,,,TH,15.870032,100.992541,producer,Asia
1886,Thailand,2018,482.0069,258.1336572,1400.0,10.0,,,,,,TH,15.870032,100.992541,producer,Asia
1887,Thailand,2018,482.0069,258.1336572,1400.0,10.0,,,,,,TH,15.870032,100.992541,producer,Asia
1888,Thailand,2019,516.5783,174.2986935,1400.0,12.0,,,,,,TH,15.870032,100.992541,producer,Asia
1889,Thailand,2019,516.5783,174.2986935,1400.0,12.0,,,,,,TH,15.870032,100.992541,producer,Asia
1890,Togo,1990,161.308,238.838,1.0,59.0,,,29.2306,,,TG,8.619543,0.824782,producer,Africa
1891,Togo,1991,432.652,154.834,1.0,38.5,,,28.6435,,,TG,8.619543,0.824782,producer,Africa
1892,Togo,1992,85.648,313.177,1.0,154.0,,,29.8298,,,TG,8.619543,0.824782,producer,Africa
1893,Togo,1993,194.939,218.284,1.0,25.0,,,22.6435,,,TG,8.619543,0.824782,producer,Africa
1894,Togo,1994,176.296,165.795,1.0,25.0,,,25.9924,,,TG,8.619543,0.824782,producer,Africa
1895,Togo,1995,84.40100000000002,200.316,1.0,1.183,,,61.4095,,,TG,8.619543,0.824782,producer,Africa
1896,Togo,1996,290.586,85.49,1.0,0.5329999999999999,,,62.5798,,,TG,8.619543,0.824782,producer,Africa
1897,Togo,1997,221.078,313.137,1.0,0.0,,,44.8863,,,TG,8.619543,0.824782,producer,Africa
1898,Togo,1998,321.486,165.801,2.0,42.552,,,49.9303,,,TG,8.619543,0.824782,producer,Africa
1899,Togo,1999,262.808,320.88,2.0,51.862,,,43.2215,,,TG,8.619543,0.824782,producer,Africa
1900,Togo,2000,197.401,282.6,2.0,33.579,,,22.9164,,,TG,8.619543,0.824782,producer,Africa
1901,Togo,2001,112.018,193.325,2.0,34.166,,,15.3167,,,TG,8.619543,0.824782,producer,Africa
1902,Togo,2002,68.205,100.191,2.0,30.6,,,18.2661,,,TG,8.619543,0.824782,producer,Africa
1903,Togo,2003,143.792,71.558,2.0,19.1,,,22.766,,,TG,8.619543,0.824782,producer,Africa
1904,Togo,2004,165.52200000000005,148.541,2.0,9.383,,,21.9065,,,TG,8.619543,0.824782,producer,Africa
1905,Togo,2005,140.0759,163.99795,2.0,23.317,,,27.9158,,,TG,8.619543,0.824782,producer,Africa
1906,Togo,2006,133.95,117.8949833,2.0,35.0,,,44.7165,,,TG,8.619543,0.824782,producer,Africa
1907,Togo,2007,125.131,154.9078833,2.0,20.0,,,56.7223,,,TG,8.619543,0.824782,producer,Africa
1908,Togo,2008,137.7531,120.6589,2.0,9.0,,,76.9358,,,TG,8.619543,0.824782,producer,Africa
1909,Togo,2009,201.8831,151.7037833,2.0,3.0,,,44.7102,,,TG,8.619543,0.824782,producer,Africa
1910,Togo,2010,160.2912,198.1077,2.0,0.904,,,42.355,,,TG,8.619543,0.824782,producer,Africa
1911,Togo,2011,160.047,155.0841667,0.21,0.05,,,74.143,,,TG,8.619543,0.824782,producer,Africa
1912,Togo,2012,84.0589,147.39044669999996,0.242,8.633,,,68.4979,,,TG,8.619543,0.824782,producer,Africa
1913,Togo,2013,171.5059,90.7565333,0.238,9.567,,,66.5629,,,TG,8.619543,0.824782,producer,Africa
1914,Togo,2014,143.2417,133.9686333,0.195,46.683,,,59.8826,,,TG,8.619543,0.824782,producer,Africa
1915,Togo,2015,80.9232,178.1048167,0.22,6.35,,,59.5525,,,TG,8.619543,0.824782,producer,Africa
1916,Togo,2016,23.2772,74.8768333,0.254,13.767,,,65.7322,,,TG,8.619543,0.824782,producer,Africa
1917,Togo,2017,114.7158,27.328766700000006,0.254,5.0,,,68.7301,,,TG,8.619543,0.824782,producer,Africa
1918,Togo,2018,54.2631,111.04435,0.254,10.0,,,70.9276,,,TG,8.619543,0.824782,producer,Africa
1919,Togo,2019,40.617,58.49345,0.26,5.0,,,70.5011,,,TG,8.619543,0.824782,producer,Africa
1920,Trinidad & Tobago,1990,14.581,30.2319997,8.0,5.0,,,62.5882,,,,,,producer,Unknown
1921,Trinidad & Tobago,1991,17.792,7.671997699999999,11.5,0.0,,,62.5882,,,,,,producer,Unknown
1922,Trinidad & Tobago,1992,14.328,2.451,10.0,4.293,,,69.2941,,,,,,producer,Unknown
1923,Trinidad & Tobago,1993,16.079,9.7439996,10.0,4.0,,,72.1989,,,,,,producer,Unknown
1924,Trinidad & Tobago,1994,18.435,5.3999985,14.0,0.0,,,64.1384,,,,,,producer,Unknown
1925,Trinidad & Tobago,1995,17.629,4.0599984,14.0,0.0,,,63.8905,,,,,,producer,Unknown
1926,Trinidad & Tobago,1996,18.188,3.7569977,14.0,0.0,,,63.2496,,,,,,producer,Unknown
1927,Trinidad & Tobago,1997,19.392,3.9519988,14.0,0.0,,,60.6263,,,,,,producer,Unknown
1928,Trinidad & Tobago,1998,17.018,5.2189988,14.0,0.75,,,60.2943,,,,,,producer,Unknown
1929,Trinidad & Tobago,1999,16.89,2.9669988,14.0,0.0,,,79.2287,,,,,,producer,Unknown
1930,Trinidad & Tobago,2000,16.393,3.0969997000000005,14.0,0.0,,,,,,,,,producer,Unknown
1931,Trinidad & Tobago,2001,16.165,2.8399995,14.0,0.0,,,,,,,,,producer,Unknown
1932,Trinidad & Tobago,2002,16.5524,2.1449991,14.0,0.0,,,,,,,,,producer,Unknown
1933,Trinidad & Tobago,2003,16.0967,1.7918055,14.0,0.0,,,,,,,,,producer,Unknown
1934,Trinidad & Tobago,2004,15.1235,2.1864285,14.0,0.0,,,,,,,,,producer,Unknown
1935,Trinidad & Tobago,2005,14.8624,0.7738187,14.0,0.0,,,,,,,,,producer,Unknown
1936,Trinidad & Tobago,2006,11.6981,0.7917137,11.0,0.0,,,,,,,,,producer,Unknown
1937,Trinidad & Tobago,2007,12.1349,0.7603986999999999,11.0,0.0,,,,,,,,,producer,Unknown
1938,Trinidad & Tobago,2008,11.4194,1.2597838,11.0,0.0,,,,,,,,,producer,Unknown
1939,Trinidad & Tobago,2009,11.4069,0.1432195,11.0,0.0,,,,,,,,,producer,Unknown
1940,Trinidad & Tobago,2010,10.3587,0.5000756,10.0,0.0,,,,,,,,,producer,Unknown
1941,Trinidad & Tobago,2011,11.1577,0.2998397,10.0,0.0,,,,,,,,,producer,Unknown
1942,Trinidad & Tobago,2012,12.2272,1.4482379,10.0,0.0,,,,,,,,,producer,Unknown
1943,Trinidad & Tobago,2013,12.2242,2.4859161,10.0,0.0,,,,,,,,,producer,Unknown
1944,Trinidad & Tobago,2014,12.0013,2.137128,10.0,0.0,,,,,,,,,producer,Unknown
1945,Trinidad & Tobago,2015,11.7897,1.9322738,10.0,0.0,,,,,,,,,producer,Unknown
1946,Trinidad & Tobago,2016,11.7911,1.7645473000000005,10.0,0.0,,,,,,,,,producer,Unknown
1947,Trinidad & Tobago,2017,12.0009,1.7999997,10.0,0.0,,,,,,,,,producer,Unknown
1948,Trinidad & Tobago,2018,13.3198,2.8705688,10.0,0.0,,,,,,,,,producer,Unknown
1949,Trinidad & Tobago,2019,11.691,2.4710825,10.0,0.0,,,,,,,,,producer,Unknown
1950,Uganda,1990,1955.009,2352.68,70.0,3100.0,,,15.2932,,,UG,1.373333,32.290275,producer,Africa
1951,Uganda,1990,1955.009,2352.68,70.0,3100.0,,,7.5418,,,UG,1.373333,32.290275,producer,Africa
1952,Uganda,1991,2088.001,2095.093,75.0,2900.0,,,29.6408,,,UG,1.373333,32.290275,producer,Africa
1953,Uganda,1991,2088.001,2095.093,75.0,2900.0,,,11.8428,,,UG,1.373333,32.290275,producer,Africa
1954,Uganda,1992,2185.074,1961.034,75.0,2900.0,,,19.9953,,,UG,1.373333,32.290275,producer,Africa
1955,Uganda,1992,2185.074,1961.034,75.0,2900.0,,,8.9537,,,UG,1.373333,32.290275,producer,Africa
1956,Uganda,1993,3141.706,1829.081,75.0,3000.0,,,25.0191,,,UG,1.373333,32.290275,producer,Africa
1957,Uganda,1993,3141.706,1829.081,75.0,3000.0,,,11.7661,,,UG,1.373333,32.290275,producer,Africa
1958,Uganda,1994,2392.753,3368.765,80.0,3000.0,,,75.4993,,,UG,1.373333,32.290275,producer,Africa
1959,Uganda,1994,2392.753,3368.765,80.0,3000.0,,,41.6628,,,UG,1.373333,32.290275,producer,Africa
1960,Uganda,1995,3243.5840000000007,3079.261,80.0,2520.0,,,68.259,,,UG,1.373333,32.290275,producer,Africa
1961,Uganda,1995,3243.5840000000007,3079.261,80.0,2520.0,,,59.7927,,,UG,1.373333,32.290275,producer,Africa
1962,Uganda,1996,3418.724,4654.503,80.0,1470.0,,,52.9977,,,UG,1.373333,32.290275,producer,Africa
1963,Uganda,1996,3418.724,4654.503,80.0,1470.0,,,37.4363,,,UG,1.373333,32.290275,producer,Africa
1964,Uganda,1997,3439.868,3501.942,101.19,571.71,,,80.314,,,UG,1.373333,32.290275,producer,Africa
1965,Uganda,1997,3439.868,3501.942,101.19,571.71,,,41.6871,,,UG,1.373333,32.290275,producer,Africa
1966,Uganda,1998,3385.8390000000004,3286.012,116.0,878.05,,,78.7451,,,UG,1.373333,32.290275,producer,Africa
1967,Uganda,1998,3385.8390000000004,3286.012,116.0,878.05,,,40.0205,,,UG,1.373333,32.290275,producer,Africa
1968,Uganda,1999,2862.447,3840.797,119.0,500.22,,,46.5634,,,UG,1.373333,32.290275,producer,Africa
1969,Uganda,1999,2862.447,3840.797,119.0,500.22,,,31.5157,,,UG,1.373333,32.290275,producer,Africa
1970,Uganda,2000,3400.683,2513.272,142.0,326.41,,,40.9981,,,UG,1.373333,32.290275,producer,Africa
1971,Uganda,2000,3400.683,2513.272,142.0,326.41,,,19.9233,,,UG,1.373333,32.290275,producer,Africa
1972,Uganda,2001,3157.777,3059.763,141.0,510.0,,,27.5052,,,UG,1.373333,32.290275,producer,Africa
1973,Uganda,2001,3157.777,3059.763,141.0,510.0,,,10.5687,,,UG,1.373333,32.290275,producer,Africa
1974,Uganda,2002,2890.058,3357.847,140.0,373.62,,,27.5174,,,UG,1.373333,32.290275,producer,Africa
