Country,Year,Production (tonnes),Exports (tonnes),Domestic_consumption (tonnes),Gross_opening_stocks (tonnes),imports (tonnes),Re_exports (US dollar per kg),Price_grower (US dollar per kg),Price_retail (US dollar per kg),Consumption (tonnes),Country_code,Latitude,Longitude,Country_type,Continent,Population
Lithuania,2000,,,,,12759.75,0.87,,0.08,10394.62,LT,55.169438,23.881275,consumer,Europe,3499536.0
Lithuania,2001,,,,,16025.33,1.38,,0.07,12259.21,LT,55.169438,23.881275,consumer,Europe,3470818.0
Lithuania,2002,,,,,15772.9,1.2,,0.07,12498.79,LT,55.169438,23.881275,consumer,Europe,3443067.0
Lithuania,2003,,,,,13239.51,1.05,,0.08,10384.14,LT,55.169438,23.881275,consumer,Europe,3415213.0
Lithuania,2004,,,,,15383.11,1.3,,0.08,11837.3,LT,55.169438,23.881275,consumer,Europe,3377075.0
Lithuania,2005,,,,,17025.99,1.99,,0.08,11605.28,LT,55.169438,23.881275,consumer,Europe,3322528.0
Lithuania,2006,,,,,18998.88,2.28,,0.09,12805.39,LT,55.169438,23.881275,consumer,Europe,3269909.0
Lithuania,2007,,,,,20132.83,2.33,,0.1,13804.8,LT,55.169438,23.881275,consumer,Europe,3231294.0
Lithuania,2008,,,,,23429.9,4.12,,0.12,12226.98,LT,55.169438,23.881275,consumer,Europe,3198231.0
Lithuania,2009,,,,,24656.07,4.43,,0.11,12586.63,LT,55.169438,23.881275,consumer,Europe,3162916.0
Lithuania,2010,,,,,22563.22,3.38,,0.12,13357.57,LT,55.169438,23.881275,consumer,Europe,3097282.0
Lithuania,2011,,,,,17332.52,2.41,,0.17,10786.97,LT,55.169438,23.881275,consumer,Europe,3028115.0
Lithuania,2012,,,,,20200.57,3.16,,0.16,11593.12,LT,55.169438,23.881275,consumer,Europe,2987773.0
Lithuania,2013,,,,,21731.19,3.64,,0.15,11817.52,LT,55.169438,23.881275,consumer,Europe,2957689.0
Lithuania,2014,,,,,23788.7,3.82,,0.14,13383.64,LT,55.169438,23.881275,consumer,Europe,2932367.0
Lithuania,2015,,,,,25665.43,4.75,,0.13,12727.01,LT,55.169438,23.881275,consumer,Europe,2904910.0
Lithuania,2016,,,,,29956.22,5.67,,0.13,14512.73,LT,55.169438,23.881275,consumer,Europe,2868231.0
Lithuania,2017,,,,,25947.14,4.24,,0.14,14420.89,LT,55.169438,23.881275,consumer,Europe,2828403.0
Lithuania,2018,,,,,26487.97,3.96,,0.14,15705.03,LT,55.169438,23.881275,consumer,Europe,2801543.0
Lithuania,2019,,,,,28417.85,4.9,,0.13,15086.81,LT,55.169438,23.881275,consumer,Europe,2794137.0
Luxembourg,1990,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,381850.0
Luxembourg,1991,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,387000.0
Luxembourg,1992,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,392175.0
Luxembourg,1993,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,397475.0
Luxembourg,1994,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,402925.0
Luxembourg,1995,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,408625.0
Luxembourg,1996,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,414225.0
Luxembourg,1997,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,419450.0
Luxembourg,1998,,,,,,,,,,LU,49.815273,6.129583,consumer,Europe,424700.0
Luxembourg,1999,,,,,8702.71,1.85,,0.11,3671.66,LU,49.815273,6.129583,consumer,Europe,430475.0
Luxembourg,2000,,,,,13906.2,1.93,,0.09,8649.6,LU,49.815273,6.129583,consumer,Europe,436300.0
Luxembourg,2001,,,,,12582.36,1.69,,0.09,7996.46,LU,49.815273,6.129583,consumer,Europe,441525.0
Luxembourg,2002,,,,,15162.57,1.77,,0.09,10337.82,LU,49.815273,6.129583,consumer,Europe,446175.0
Luxembourg,2003,,,,,17325.75,2.18,,0.12,11392.07,LU,49.815273,6.129583,consumer,Europe,451630.0
Luxembourg,2004,,,,,18948.14,2.1,,0.13,13241.91,LU,49.815273,6.129583,consumer,Europe,458095.0
Luxembourg,2005,,,,,19847.71,2.29,,0.13,13612.32,LU,49.815273,6.129583,consumer,Europe,465158.0
Luxembourg,2006,,,,,20132.06,2.26,,0.14,13988.65,LU,49.815273,6.129583,consumer,Europe,472637.0
Luxembourg,2007,,,,,21574.05,2.4,,0.15,15036.99,LU,49.815273,6.129583,consumer,Europe,479993.0
Luxembourg,2008,,,,,21084.8,2.48,,0.17,14329.7,LU,49.815273,6.129583,consumer,Europe,488650.0
Luxembourg,2009,,,,,19797.06,2.38,,0.16,13314.42,LU,49.815273,6.129583,consumer,Europe,497783.0
Luxembourg,2010,,,,,20932.49,2.57,,0.16,13937.06,LU,49.815273,6.129583,consumer,Europe,506953.0
Luxembourg,2011,,,,,19531.72,2.45,,0.18,12874.01,LU,49.815273,6.129583,consumer,Europe,518347.0
Luxembourg,2012,,,,,19365.18,2.44,,0.17,12733.93,LU,49.815273,6.129583,consumer,Europe,530946.0
Luxembourg,2013,,,,,22690.4,3.02,,0.18,14483.38,LU,49.815273,6.129583,consumer,Europe,543360.0
Luxembourg,2014,,,,,24782.56,3.48,,0.17,15321.93,LU,49.815273,6.129583,consumer,Europe,556319.0
Luxembourg,2015,,,,,22573.55,3.39,,0.15,13347.08,LU,49.815273,6.129583,consumer,Europe,569604.0
Luxembourg,2016,,,,,23659.72,3.77,,0.16,13399.53,LU,49.815273,6.129583,consumer,Europe,582014.0
Luxembourg,2017,,,,,22795.71,3.72,,0.17,12669.73,LU,49.815273,6.129583,consumer,Europe,596336.0
Luxembourg,2018,,,,,25999.42,3.92,,,15338.03,LU,49.815273,6.129583,consumer,Europe,607950.0
Luxembourg,2019,,,,,24136.0,3.94,,,13417.23,LU,49.815273,6.129583,consumer,Europe,620001.0
Malta,1990,,,,,1242.84,0.02,,,1176.78,MT,35.937496,14.375416,consumer,Europe,354170.0
Malta,1991,,,,,964.44,0.07,,,776.7,MT,35.937496,14.375416,consumer,Europe,363845.0
Malta,1992,,,,,1071.48,0.05,,,948.9,MT,35.937496,14.375416,consumer,Europe,367618.0
Malta,1993,,,,,1356.78,0.02,,,1306.32,MT,35.937496,14.375416,consumer,Europe,371308.0
Malta,1994,,,,,792.72,0.04,,,695.46,MT,35.937496,14.375416,consumer,Europe,374797.0
Malta,1995,,,,,1358.85,0.03,,0.17,1272.1,MT,35.937496,14.375416,consumer,Europe,377419.0
Malta,1996,,,,,553.9,,,0.26,544.5,MT,35.937496,14.375416,consumer,Europe,379905.0
Malta,1997,,,,,567.51,0.01,,0.27,530.84,MT,35.937496,14.375416,consumer,Europe,382791.0
Malta,1998,,,,,606.26,0.08,,0.22,395.15,MT,35.937496,14.375416,consumer,Europe,385287.0
Malta,1999,,,,,534.25,0.01,,0.2,518.61,MT,35.937496,14.375416,consumer,Europe,387578.0
Malta,2000,,,,,552.11,0.01,,0.19,528.63,MT,35.937496,14.375416,consumer,Europe,390087.0
Malta,2001,,,,,563.91,0.01,,0.18,545.06,MT,35.937496,14.375416,consumer,Europe,393028.0
Malta,2002,,,,,573.86,0.02,,0.18,530.05,MT,35.937496,14.375416,consumer,Europe,395969.0
Malta,2003,,,,,639.72,,,0.21,633.73,MT,35.937496,14.375416,consumer,Europe,398582.0
Malta,2004,,,,,936.16,,,0.23,931.38,MT,35.937496,14.375416,consumer,Europe,401268.0
Malta,2005,,,,,978.13,,,0.23,976.71,MT,35.937496,14.375416,consumer,Europe,403834.0
Malta,2006,,,,,1732.43,,,0.24,1728.72,MT,35.937496,14.375416,consumer,Europe,405308.0
Malta,2007,,,,,955.01,,,0.27,954.39,MT,35.937496,14.375416,consumer,Europe,406724.0
Malta,2008,,,,,1381.13,0.01,,0.29,1364.83,MT,35.937496,14.375416,consumer,Europe,409379.0
Malta,2009,,,,,853.07,,,0.29,847.42,MT,35.937496,14.375416,consumer,Europe,412477.0
Malta,2010,,,,,730.6,,,0.29,721.67,MT,35.937496,14.375416,consumer,Europe,414508.0
Malta,2011,,,,,1017.39,0.03,,0.33,933.42,MT,35.937496,14.375416,consumer,Europe,416268.0
Malta,2012,,,,,1277.94,0.01,,0.31,1259.87,MT,35.937496,14.375416,consumer,Europe,420028.0
Malta,2013,,,,,1313.84,0.01,,0.33,1295.16,MT,35.937496,14.375416,consumer,Europe,425967.0
Malta,2014,,,,,1478.04,,,0.33,1476.71,MT,35.937496,14.375416,consumer,Europe,434558.0
Malta,2015,,,,,978.8,0.02,,0.28,923.15,MT,35.937496,14.375416,consumer,Europe,445053.0
Malta,2016,,,,,1111.94,0.02,,0.29,1057.84,MT,35.937496,14.375416,consumer,Europe,455356.0
Malta,2017,,,,,1005.27,0.01,,0.31,982.49,MT,35.937496,14.375416,consumer,Europe,467999.0
Malta,2018,,,,,1162.66,0.01,,0.33,1138.39,MT,35.937496,14.375416,consumer,Europe,484630.0
Malta,2019,,,,,1402.27,0.01,,0.31,1386.96,MT,35.937496,14.375416,consumer,Europe,504062.0
Netherlands,1990,,,,,187689.0,12.91,,0.07,142965.18,NL,52.132633,5.291266,consumer,Europe,14951510.0
Netherlands,1991,,,,,187246.44,13.96,,0.07,149259.66,NL,52.132633,5.291266,consumer,Europe,15069798.0
Netherlands,1992,,,,,192297.12,14.29,,0.07,195652.02,NL,52.132633,5.291266,consumer,Europe,15184166.0
Netherlands,1993,,,,,168223.74,9.38,,0.06,163167.12,NL,52.132633,5.291266,consumer,Europe,15290368.0
Netherlands,1994,,,,,167992.86,14.94,,0.07,127332.36,NL,52.132633,5.291266,consumer,Europe,15382838.0
Netherlands,1995,,,,,174621.96,13.6,,0.09,137605.26,NL,52.132633,5.291266,consumer,Europe,15459006.0
Netherlands,1996,,,,,185037.44,12.67,,0.08,150561.49,NL,52.132633,5.291266,consumer,Europe,15530498.0
Netherlands,1997,,,,,175426.37,12.28,,0.08,142003.67,NL,52.132633,5.291266,consumer,Europe,15610650.0
Netherlands,1998,,,,,171722.9,19.87,,0.08,117655.05,NL,52.132633,5.291266,consumer,Europe,15707209.0
Netherlands,1999,,,,,153930.26,24.12,,0.07,88274.94,NL,52.132633,5.291266,consumer,Europe,15812088.0
Netherlands,2000,,,,,177948.05,24.38,,0.06,111586.3,NL,52.132633,5.291266,consumer,Europe,15925513.0
Netherlands,2001,,,,,167621.03,24.62,,0.06,100624.7,NL,52.132633,5.291266,consumer,Europe,16046180.0
Netherlands,2002,,,,,165600.1,26.15,,0.06,94435.07,NL,52.132633,5.291266,consumer,Europe,16148929.0
Netherlands,2003,,,,,190532.33,31.59,,0.07,104550.11,NL,52.132633,5.291266,consumer,Europe,16225302.0
Netherlands,2004,,,,,189541.62,26.03,,0.08,118688.44,NL,52.132633,5.291266,consumer,Europe,16281779.0
Netherlands,2005,,,,,179280.9,23.39,,0.08,115615.86,NL,52.132633,5.291266,consumer,Europe,16319868.0
Netherlands,2006,,,,,197568.31,25.66,,0.09,127727.28,NL,52.132633,5.291266,consumer,Europe,16346101.0
Netherlands,2007,,,,,211861.16,27.31,,0.1,137525.46,NL,52.132633,5.291266,consumer,Europe,16381696.0
Netherlands,2008,,,,,138266.61,21.62,,0.11,79413.82,NL,52.132633,5.291266,consumer,Europe,16445593.0
Netherlands,2009,,,,,150127.97,35.37,,0.1,53868.7,NL,52.132633,5.291266,consumer,Europe,16530388.0
Netherlands,2010,,,,,154959.65,27.24,,0.1,80824.94,NL,52.132633,5.291266,consumer,Europe,16615394.0
Netherlands,2011,,,,,160700.06,39.0,,0.13,54555.02,NL,52.132633,5.291266,consumer,Europe,16693074.0
Netherlands,2012,,,,,163785.65,29.7,,0.13,82947.65,NL,52.132633,5.291266,consumer,Europe,16754962.0
Netherlands,2013,,,,,204407.69,39.27,,0.13,97526.4,NL,52.132633,5.291266,consumer,Europe,16804432.0
Netherlands,2014,,,,,240961.34,48.85,,0.13,108005.26,NL,52.132633,5.291266,consumer,Europe,16865008.0
Netherlands,2015,,,,,250574.15,54.68,,0.12,101745.67,NL,52.132633,5.291266,consumer,Europe,16939923.0
Netherlands,2016,,,,,286887.01,59.57,,0.11,124748.97,NL,52.132633,5.291266,consumer,Europe,17030314.0
Netherlands,2017,,,,,304064.43,68.42,,0.11,117848.31,NL,52.132633,5.291266,consumer,Europe,17131296.0
Netherlands,2018,,,,,331226.25,74.42,,0.1,128691.44,NL,52.132633,5.291266,consumer,Europe,17231624.0
Netherlands,2019,,,,,321241.38,73.28,,,121805.15,NL,52.132633,5.291266,consumer,Europe,17344874.0
Poland,1990,,,,,26103.9,2.22,,,20075.52,PL,51.919438,19.145136,consumer,Europe,38110782.0
Poland,1991,,,,,14992.26,0.15,,,14581.44,PL,51.919438,19.145136,consumer,Europe,38246193.0
Poland,1992,,,,,107223.42,3.02,,,99013.74,PL,51.919438,19.145136,consumer,Europe,38363667.0
Poland,1993,,,,,100229.85,2.77,,,92682.89,PL,51.919438,19.145136,consumer,Europe,38461408.0
Poland,1994,,,,,110558.47,2.22,,,104529.8,PL,51.919438,19.145136,consumer,Europe,38542652.0
Poland,1995,,,,,106242.55,2.96,,0.13,98199.61,PL,51.919438,19.145136,consumer,Europe,38594998.0
Poland,1996,,,,,115444.44,3.72,,0.1,105327.37,PL,51.919438,19.145136,consumer,Europe,38624370.0
Poland,1997,,,,,135184.92,6.33,,0.08,117961.06,PL,51.919438,19.145136,consumer,Europe,38649660.0
Poland,1998,,,,,137577.63,7.24,,0.08,117872.26,PL,51.919438,19.145136,consumer,Europe,38663481.0
Poland,1999,,,,,144218.1,9.22,,0.07,119118.3,PL,51.919438,19.145136,consumer,Europe,38660271.0
Poland,2000,,,,,154582.61,11.7,,0.06,122735.26,PL,51.919438,19.145136,consumer,Europe,38258629.0
Poland,2001,,,,,163163.64,10.96,,0.06,133345.5,PL,51.919438,19.145136,consumer,Europe,38248076.0
Poland,2002,,,,,158609.77,9.75,,0.05,132067.73,PL,51.919438,19.145136,consumer,Europe,38230364.0
Poland,2003,,,,,159860.69,9.31,,0.05,134526.96,PL,51.919438,19.145136,consumer,Europe,38204570.0
Poland,2004,,,,,161208.97,8.94,,0.05,136866.45,PL,51.919438,19.145136,consumer,Europe,38182222.0
Poland,2005,,,,,167490.26,11.55,,0.06,136045.77,PL,51.919438,19.145136,consumer,Europe,38165445.0
Poland,2006,,,,,159219.63,14.56,,0.06,119584.59,PL,51.919438,19.145136,consumer,Europe,38141267.0
Poland,2007,,,,,135820.19,15.64,,0.08,93261.89,PL,51.919438,19.145136,consumer,Europe,38120560.0
Poland,2008,,,,,147620.69,17.18,,0.1,100865.23,PL,51.919438,19.145136,consumer,Europe,38125759.0
Poland,2009,,,,,189692.2,25.59,,0.08,120060.46,PL,51.919438,19.145136,consumer,Europe,38151603.0
Poland,2010,,,,,196734.85,24.76,,0.08,129342.72,PL,51.919438,19.145136,consumer,Europe,38042794.0
Poland,2011,,,,,204229.16,30.19,,0.09,122057.28,PL,51.919438,19.145136,consumer,Europe,38063255.0
Poland,2012,,,,,212564.74,35.42,,0.09,116167.6,PL,51.919438,19.145136,consumer,Europe,38063164.0
Poland,2013,,,,,197062.96,35.61,,0.09,100139.92,PL,51.919438,19.145136,consumer,Europe,38040196.0
Poland,2014,,,,,193752.47,45.84,,0.08,69005.92,PL,51.919438,19.145136,consumer,Europe,38011735.0
Poland,2015,,,,,219936.72,49.51,,0.07,85187.55,PL,51.919438,19.145136,consumer,Europe,37986412.0
Poland,2016,,,,,229630.14,40.82,,0.07,118523.33,PL,51.919438,19.145136,consumer,Europe,37970087.0
Poland,2017,,,,,239959.12,38.76,,0.08,134459.68,PL,51.919438,19.145136,consumer,Europe,37974826.0
Poland,2018,,,,,259503.74,41.65,,0.08,146147.68,PL,51.919438,19.145136,consumer,Europe,37974750.0
Poland,2019,,,,,267147.42,43.03,,0.08,150037.73,PL,51.919438,19.145136,consumer,Europe,37965475.0
Portugal,1990,,,,,33095.34,0.67,,0.09,28021.14,PT,39.399872,-8.224454,consumer,Europe,9983218.0
Portugal,1991,,,,,33448.14,0.75,,0.09,26903.34,PT,39.399872,-8.224454,consumer,Europe,9960235.0
Portugal,1992,,,,,35470.44,0.89,,0.11,34374.84,PT,39.399872,-8.224454,consumer,Europe,9952494.0
Portugal,1993,,,,,39986.82,0.84,,0.09,31750.62,PT,39.399872,-8.224454,consumer,Europe,9964675.0
Portugal,1994,,,,,39831.72,1.15,,0.1,40368.66,PT,39.399872,-8.224454,consumer,Europe,9991525.0
Portugal,1995,,,,,37990.08,1.63,,0.14,37930.74,PT,39.399872,-8.224454,consumer,Europe,10026176.0
Portugal,1996,,,,,44577.55,2.18,,0.13,36905.68,PT,39.399872,-8.224454,consumer,Europe,10063945.0
Portugal,1997,,,,,43637.42,2.39,,0.11,36172.83,PT,39.399872,-8.224454,consumer,Europe,10108977.0
Portugal,1998,,,,,45695.21,2.11,,0.11,41751.26,PT,39.399872,-8.224454,consumer,Europe,10160196.0
Portugal,1999,,,,,49016.84,2.18,,0.1,44214.13,PT,39.399872,-8.224454,consumer,Europe,10217828.0
Portugal,2000,,,,,48685.97,2.71,,0.09,38783.65,PT,39.399872,-8.224454,consumer,Europe,10289898.0
Portugal,2001,,,,,50602.85,2.55,,0.09,44729.78,PT,39.399872,-8.224454,consumer,Europe,10362722.0
Portugal,2002,,,,,50285.92,2.51,,0.09,43174.93,PT,39.399872,-8.224454,consumer,Europe,10419631.0
Portugal,2003,,,,,50034.08,2.42,,0.1,39442.16,PT,39.399872,-8.224454,consumer,Europe,10458821.0
Portugal,2004,,,,,50300.45,1.84,,0.11,45759.02,PT,39.399872,-8.224454,consumer,Europe,10483861.0
Portugal,2005,,,,,49872.97,2.36,,0.11,44654.21,PT,39.399872,-8.224454,consumer,Europe,10503330.0
Portugal,2006,,,,,51700.86,2.51,,0.11,46080.84,PT,39.399872,-8.224454,consumer,Europe,10522288.0
Portugal,2007,,,,,54677.8,3.36,,0.11,46131.5,PT,39.399872,-8.224454,consumer,Europe,10542964.0
Portugal,2008,,,,,53104.29,3.28,,0.13,44790.51,PT,39.399872,-8.224454,consumer,Europe,10558177.0
Portugal,2009,,,,,53203.54,3.65,,0.12,43865.12,PT,39.399872,-8.224454,consumer,Europe,10568247.0
Portugal,2010,,,,,60626.52,4.34,,0.11,48730.33,PT,39.399872,-8.224454,consumer,Europe,10573100.0
Portugal,2011,,,,,63464.04,4.63,,0.12,51535.49,PT,39.399872,-8.224454,consumer,Europe,10557560.0
Portugal,2012,,,,,64550.53,5.02,,0.13,49684.78,PT,39.399872,-8.224454,consumer,Europe,10514844.0
Portugal,2013,,,,,63760.9,4.68,,0.13,50420.82,PT,39.399872,-8.224454,consumer,Europe,10457295.0
Portugal,2014,,,,,63584.97,5.0,,0.13,51174.56,PT,39.399872,-8.224454,consumer,Europe,10401062.0
Portugal,2015,,,,,62631.42,5.12,,0.11,46962.4,PT,39.399872,-8.224454,consumer,Europe,10358076.0
Portugal,2016,,,,,67708.89,5.78,,0.11,51991.0,PT,39.399872,-8.224454,consumer,Europe,10325452.0
Portugal,2017,,,,,65637.28,5.52,,0.11,50612.39,PT,39.399872,-8.224454,consumer,Europe,10300300.0
Portugal,2018,,,,,68412.15,5.88,,0.12,52405.17,PT,39.399872,-8.224454,consumer,Europe,10283822.0
Portugal,2019,,,,,73185.89,6.36,,0.11,55871.84,PT,39.399872,-8.224454,consumer,Europe,10286263.0
Romania,1990,,,,,26492.04,,,,26492.04,RO,45.943161,24.96676,consumer,Europe,23201835.0
Romania,1991,,,,,20127.0,,,,20125.02,RO,45.943161,24.96676,consumer,Europe,23001155.0
Romania,1992,,,,,36192.48,0.06,,,36040.98,RO,45.943161,24.96676,consumer,Europe,22794284.0
Romania,1993,,,,,25521.0,0.13,,,25175.4,RO,45.943161,24.96676,consumer,Europe,22763280.0
Romania,1994,,,,,20846.82,0.01,,,20822.82,RO,45.943161,24.96676,consumer,Europe,22730211.0
Romania,1995,,,,,33080.58,0.03,,,32986.56,RO,45.943161,24.96676,consumer,Europe,22684270.0
Romania,1996,,,,,41793.48,0.01,,,41770.08,RO,45.943161,24.96676,consumer,Europe,22619004.0
Romania,1997,,,,,37858.62,0.01,,,37818.06,RO,45.943161,24.96676,consumer,Europe,22553978.0
Romania,1998,,,,,35718.12,0.24,,,35067.9,RO,45.943161,24.96676,consumer,Europe,22507344.0
Romania,1999,,,,,30685.38,0.1,,,30412.4,RO,45.943161,24.96676,consumer,Europe,22472040.0
Romania,2000,,,,,33093.42,0.01,,,33061.56,RO,45.943161,24.96676,consumer,Europe,22442971.0
Romania,2001,,,,,37990.32,0.01,,,37951.01,RO,45.943161,24.96676,consumer,Europe,22131970.0
Romania,2002,,,,,44295.47,0.02,,,44252.94,RO,45.943161,24.96676,consumer,Europe,21730496.0
Romania,2003,,,,,45320.42,0.01,,,45299.63,RO,45.943161,24.96676,consumer,Europe,21574326.0
Romania,2004,,,,,49698.97,0.22,,,49094.32,RO,45.943161,24.96676,consumer,Europe,21451748.0
Romania,2005,,,,,52461.81,0.38,,,51423.77,RO,45.943161,24.96676,consumer,Europe,21319685.0
Romania,2006,,,,,51255.56,0.42,,,50107.54,RO,45.943161,24.96676,consumer,Europe,21193760.0
Romania,2007,,,,,50385.31,0.36,,,49414.39,RO,45.943161,24.96676,consumer,Europe,20882982.0
Romania,2008,,,,,49566.21,0.43,,,48406.03,RO,45.943161,24.96676,consumer,Europe,20537875.0
Romania,2009,,,,,48687.74,0.81,,,46496.69,RO,45.943161,24.96676,consumer,Europe,20367487.0
Romania,2010,,,,,50331.31,0.95,,,47752.48,RO,45.943161,24.96676,consumer,Europe,20246871.0
Romania,2011,,,,,50651.09,0.93,,,48114.01,RO,45.943161,24.96676,consumer,Europe,20147528.0
Romania,2012,,,,,54172.35,1.18,,,50953.42,RO,45.943161,24.96676,consumer,Europe,20058035.0
Romania,2013,,,,,58288.62,1.77,,,53473.53,RO,45.943161,24.96676,consumer,Europe,19983693.0
Romania,2014,,,,,57508.99,1.01,,,54768.06,RO,45.943161,24.96676,consumer,Europe,19908979.0
Romania,2015,,,,,60698.59,0.66,,,58902.31,RO,45.943161,24.96676,consumer,Europe,19815616.0
Romania,2016,,,,,68021.93,1.35,,,64347.31,RO,45.943161,24.96676,consumer,Europe,19702267.0
Romania,2017,,,,,69274.4,1.13,,,66200.03,RO,45.943161,24.96676,consumer,Europe,19588715.0
Romania,2018,,,,,70448.57,1.2,,,67185.83,RO,45.943161,24.96676,consumer,Europe,19473970.0
Romania,2019,,,,,69903.68,1.25,,,66488.25,RO,45.943161,24.96676,consumer,Europe,19371648.0
Slovakia,1990,,,,,,,,,,SK,48.669026,19.699024,consumer,Europe,5299187.0
Slovakia,1991,,,,,,,,,,SK,48.669026,19.699024,consumer,Europe,5303294.0
Slovakia,1992,,,,,,,,,,SK,48.669026,19.699024,consumer,Europe,5305016.0
Slovakia,1993,,,,,17308.62,0.28,,,16541.76,SK,48.669026,19.699024,consumer,Europe,5325305.0
Slovakia,1994,,,,,15401.59,0.51,,,14013.31,SK,48.669026,19.699024,consumer,Europe,5346331.0
Slovakia,1995,,,,,15005.22,0.6,,,13379.65,SK,48.669026,19.699024,consumer,Europe,5361999.0
Slovakia,1996,,,,,15632.75,0.35,,,14668.16,SK,48.669026,19.699024,consumer,Europe,5373361.0
Slovakia,1997,,,,,15173.08,0.41,,0.07,14067.35,SK,48.669026,19.699024,consumer,Europe,5383291.0
Slovakia,1998,,,,,15535.77,0.38,,0.08,14489.59,SK,48.669026,19.699024,consumer,Europe,5390516.0
Slovakia,1999,,,,,16138.55,0.44,,0.06,14941.11,SK,48.669026,19.699024,consumer,Europe,5396020.0
Slovakia,2000,,,,,17157.92,0.5,,0.05,15798.94,SK,48.669026,19.699024,consumer,Europe,5388720.0
Slovakia,2001,,,,,19020.29,0.73,,0.05,17022.89,SK,48.669026,19.699024,consumer,Europe,5378867.0
Slovakia,2002,,,,,18000.53,0.54,,0.05,16517.75,SK,48.669026,19.699024,consumer,Europe,5376912.0
Slovakia,2003,,,,,18170.17,0.38,,0.05,17125.58,SK,48.669026,19.699024,consumer,Europe,5373374.0
Slovakia,2004,,,,,17880.29,0.33,,0.06,16990.54,SK,48.669026,19.699024,consumer,Europe,5372280.0
Slovakia,2005,,,,,18457.45,0.32,,0.06,17594.19,SK,48.669026,19.699024,consumer,Europe,5372807.0
Slovakia,2006,,,,,20830.4,1.46,,0.07,16854.19,SK,48.669026,19.699024,consumer,Europe,5373054.0
Slovakia,2007,,,,,30495.91,3.35,,0.09,21380.07,SK,48.669026,19.699024,consumer,Europe,5374622.0
Slovakia,2008,,,,,36634.58,5.94,,0.11,20462.1,SK,48.669026,19.699024,consumer,Europe,5379233.0
Slovakia,2009,,,,,27503.81,5.42,,0.11,12764.71,SK,48.669026,19.699024,consumer,Europe,5386406.0
Slovakia,2010,,,,,39290.9,7.01,,0.11,20224.02,SK,48.669026,19.699024,consumer,Europe,5391428.0
Slovakia,2011,,,,,46632.88,8.59,,0.13,23264.48,SK,48.669026,19.699024,consumer,Europe,5398384.0
Slovakia,2012,,,,,46297.81,12.58,,0.15,12064.59,SK,48.669026,19.699024,consumer,Europe,5407579.0
Slovakia,2013,,,,,47905.52,10.37,,0.15,19685.16,SK,48.669026,19.699024,consumer,Europe,5413393.0
Slovakia,2014,,,,,55133.56,9.28,,0.15,29886.06,SK,48.669026,19.699024,consumer,Europe,5418649.0
Slovakia,2015,,,,,54623.09,14.18,,0.12,16036.21,SK,48.669026,19.699024,consumer,Europe,5423801.0
Slovakia,2016,,,,,54371.01,15.0,,0.13,13551.9,SK,48.669026,19.699024,consumer,Europe,5430798.0
Slovakia,2017,,,,,43383.02,12.58,,0.13,9148.78,SK,48.669026,19.699024,consumer,Europe,5439232.0
Slovakia,2018,,,,,53371.02,13.49,,0.14,16655.89,SK,48.669026,19.699024,consumer,Europe,5446771.0
Slovakia,2019,,,,,46409.98,12.05,,0.13,13618.57,SK,48.669026,19.699024,consumer,Europe,5454147.0
Slovenia,1990,,,,,,,,,,SI,46.151241,14.995463,consumer,Europe,1998161.0
Slovenia,1991,,,,,,,,,,SI,46.151241,14.995463,consumer,Europe,1999429.0
Slovenia,1992,,,,,7372.5,0.16,,,6929.94,SI,46.151241,14.995463,consumer,Europe,1996498.0
Slovenia,1993,,,,,9133.08,0.1,,,8855.28,SI,46.151241,14.995463,consumer,Europe,1991746.0
Slovenia,1994,,,,,9548.34,0.16,,,9123.6,SI,46.151241,14.995463,consumer,Europe,1989443.0
Slovenia,1995,,,,,8857.14,0.18,,,8371.74,SI,46.151241,14.995463,consumer,Europe,1989872.0
Slovenia,1996,,,,,10478.02,0.24,,,9829.93,SI,46.151241,14.995463,consumer,Europe,1988628.0
Slovenia,1997,,,,,10238.83,0.22,,,9643.6,SI,46.151241,14.995463,consumer,Europe,1985956.0
Slovenia,1998,,,,,10458.17,0.27,,,9721.74,SI,46.151241,14.995463,consumer,Europe,1981629.0
Slovenia,1999,,,,,10891.48,0.24,,0.1,10233.18,SI,46.151241,14.995463,consumer,Europe,1983045.0
Slovenia,2000,,,,,11206.38,0.31,,0.08,10359.85,SI,46.151241,14.995463,consumer,Europe,1988925.0
Slovenia,2001,,,,,11650.98,0.25,,0.07,10970.94,SI,46.151241,14.995463,consumer,Europe,1992060.0
Slovenia,2002,,,,,12048.56,0.27,,0.07,11307.93,SI,46.151241,14.995463,consumer,Europe,1994530.0
Slovenia,2003,,,,,10623.64,0.23,,0.08,9995.93,SI,46.151241,14.995463,consumer,Europe,1995733.0
Slovenia,2004,,,,,11770.93,0.25,,0.08,11097.71,SI,46.151241,14.995463,consumer,Europe,1997012.0
